study,name,label,label_de,description,description_de,topic,topic_old 
soep-core,jl0286,,,,,,
soep-core,jl0287,,,,,,
soep-core,jl0288,,,,,,
soep-core,jl0289,,,,,,
soep-core,jl0290,,,,,,
soep-core,jl0291,,,,,,
soep-core,jl0292,,,,,,
soep-core,jl0293,,,,,,
soep-core,jl0294,,,,,,
soep-core,jl0295,,,,,,
soep-core,jl0296,,,,,,
soep-core,jl0297,,,,,,
soep-core,jl0298,,,,,,
soep-core,jl0299,,,,,,
soep-core,jl0300,,,,,,
soep-core,jl0301,,,,,,
soep-core,jl0302,,,,,,
soep-core,jl0303,,,,,,
soep-core,jl0304,,,,,,
soep-core,jl0307,,,,,,
soep-core,jl0308,,,,,,
soep-core,jl0309,,,,,,
soep-core,jl0310,,,,,,
soep-core,jl0311,,,,,,
soep-core,jl0312,,,,,,
soep-core,jl0313,,,,,,
soep-core,jl0314,,,,,,
soep-core,jl0315,,,,,,
soep-core,jl0316,,,,,,
soep-core,jl0327,,,,,,
soep-core,jl0328,,,,,,
soep-core,jl0329,,,,,,
soep-core,jl0330,,,,,,
soep-core,jl0337,,,,,,
soep-core,jl0338,,,,,,
soep-core,jl0339,,,,,,
soep-core,jl0340,,,,,,
soep-core,jl0341,,,,,,
soep-core,jl0342,,,,,,
soep-core,jl0343,,,,,,
soep-core,jl0344,,,,,,
soep-core,jl0345,,,,,,
soep-core,jl0346,,,,,,
soep-core,jl0347,,,,,,
soep-core,jl0348,,,,,,
soep-core,jl0349,,,,,,
soep-core,jl0350,,,,,,
soep-core,jl0351,,,,,,
soep-core,jl0352,,,,,,
soep-core,jl0353,,,,,,
soep-core,jl0354,,,,,,
soep-core,jl0355,,,,,,
soep-core,jl0356,,,,,,
soep-core,jl0357,,,,,,
soep-core,jl0358,,,,,,
soep-core,jl0359,,,,,,
soep-core,jl0360,,,,,,
soep-core,jl0361,,,,,,
soep-core,jl0362,,,,,,
soep-core,jl0363,,,,,,
soep-core,jl0364,,,,,,
soep-core,jl0365,,,,,,
soep-core,jl0366,,,,,,
soep-core,jl0367,,,,,,
soep-core,jl0368,,,,,,
soep-core,jl0369,,,,,,
soep-core,jl0370,,,,,,
soep-core,jl0371,,,,,,
soep-core,jl0372,,,,,,
soep-core,jl0373,,,,,,
soep-core,jl0374,,,,,,
soep-core,jl0375,,,,,,
soep-core,jl0376,,,,,,
soep-core,jl0377,,,,,,
soep-core,jl0378,,,,,,
soep-core,jl0379,,,,,,
soep-core,jl0380,,,,,,
soep-core,jl1380,,,,,,
soep-core,jl0381,,,,,,
soep-core,jl0382,,,,,,
soep-core,jl0383,,,,,,
soep-core,jl0384,,,,,,
soep-core,jl0385,,,,,,
soep-core,jl0386,,,,,,
soep-core,jl0387,,,,,,
soep-core,jl0388,,,,,,
soep-core,jl0389,,,,,,
soep-core,jl0390,,,,,,
soep-core,jl0391,,,,,,
soep-core,jl0392,,,,,,
soep-core,jlinta,,,,,,
soep-core,jlinda1,,,,,,
soep-core,jlinda2,,,,,,
soep-core,jlanw,,,,,,
soep-core,_iv_year,,,,,,
soep-core,j_isco88_a,,,,,,
soep-core,j_kldb92_a,,,,,,
soep-core,j_isco88_lv,,,,,,
soep-core,j_kldb92_lv,,,,,,
soep-core,j_isco88_lm,,,,,,
soep-core,j_kldb92_lm,,,,,,
soep-core,jber02,,,,,,
soep-core,j_isco88_jobfather,,,,,,
soep-core,j_kldb92_jobfather,,,,,,
soep-core,j_isco88_jobmother,,,,,,
soep-core,j_kldb92_jobmother,,,,,,
soep-core,pab7x,,,,,,
soep-core,_intv_year,,,,,,
soep-core,_vpid,,,,,,
soep-core,jl0235,,,,,,
soep-core,pab7xlue,,,,,,
soep-core,jl0418,,,,,,
soep-core,jl0419,,,,,,
soep-core,jl0414,,,,,,
soep-core,jl0416,,,,,,
soep-core,jl0415,,,,,,
soep-core,jl0417,,,,,,
soep-core,jl0420,,,,,,
soep-core,jl0421,,,,,,
soep-core,jl0422,,,,,,
soep-core,jl0423,,,,,,
soep-core,jl0424,,,,,,
soep-core,jl0425,,,,,,
soep-core,jl0426,,,,,,
soep-core,jl0427,,,,,,
soep-core,jl0428,,,,,,
soep-core,jl0429,,,,,,
soep-core,jl0430,,,,,,
soep-core,jl0431,,,,,,
soep-core,jl0432,,,,,,
soep-core,plb0524,,,,,,
soep-core,plb0525,,,,,,
soep-core,plb0526,,,,,,
soep-core,plc0497,,,,,,
soep-core,plc0498,,,,,,
soep-core,plh0282,,,,,,
soep-core,plh0283,,,,,,
soep-core,plh0284,,,,,,
soep-core,plh0285,,,,,,
soep-core,plh0286,,,,,,
soep-core,plh0287,,,,,,
soep-core,plh0288,,,,,,
soep-core,plh0289,,,,,,
soep-core,plh0290,,,,,,
soep-core,plh0291,,,,,,
soep-core,plh0292,,,,,,
soep-core,plh0293,,,,,,
soep-core,plh0294,,,,,,
soep-core,plh0295,,,,,,
soep-core,plh0296,,,,,,
soep-core,plh0297,,,,,,
soep-core,jl1400,,,,,,
soep-core,jl1401,,,,,,
soep-core,jl1402,,,,,,
soep-core,jl1403,,,,,,
soep-core,jl1404,,,,,,
soep-core,jl1405,,,,,,
soep-core,jl1406,,,,,,
soep-core,jl1407,,,,,,
soep-core,jl1408,,,,,,
soep-core,jl1409,,,,,,
soep-core,jl1410,,,,,,
soep-core,jl1411,,,,,,
soep-core,jl1412,,,,,,
soep-core,jl1413,,,,,,
soep-core,jl1414,,,,,,
soep-core,jl1415,,,,,,
soep-core,jl1416,,,,,,
soep-core,jl1417,,,,,,
soep-core,jl1418,,,,,,
soep-core,jl1419,,,,,,
soep-core,jl1420,,,,,,
soep-core,jl1421,,,,,,
soep-core,jl1422,,,,,,
soep-core,jl1423,,,,,,
soep-core,jl1424,,,,,,
soep-core,jl1425,,,,,,
soep-core,jl1426,,,,,,
soep-core,jl1427,,,,,,
soep-core,jl1428,,,,,,
soep-core,jl1429,,,,,,
soep-core,jl1430,,,,,,
soep-core,jl1431,,,,,,
soep-core,jl1432,,,,,,
soep-core,jl1433,,,,,,
soep-core,jl1434,,,,,,
soep-core,jl1435,,,,,,
soep-core,jl1436,,,,,,
soep-core,jl1437,,,,,,
soep-core,jl1438,,,,,,
soep-core,jl1439,,,,,,
soep-core,jl1440,,,,,,
soep-core,jl1441,,,,,,
soep-core,jl1442,,,,,,
soep-core,jl1443,,,,,,
soep-core,jl1444,,,,,,
soep-core,jl1445,,,,,,
soep-core,jl1446,,,,,,
soep-core,jl1447,,,,,,
soep-core,jl1448,,,,,,
soep-core,jl1449,,,,,,
soep-core,jl1450,,,,,,
soep-core,jl1451,,,,,,
soep-core,jl1452,,,,,,
soep-core,jl1453,,,,,,
soep-core,ihour,,,,,,
soep-core,iminute,,,,,,
soep-core,j_isco08_jobfather,,,,,,
soep-core,j_kldb2010_jobfather,,,,,,
soep-core,j_isco08_jobmother,,,,,,
soep-core,j_kldb2010_jobmother,,,,,,
soep-core,plc0501,,,,,,
soep-core,plc0499,,,,,,
soep-core,plh0330,,,,,,
soep-core,sv,,,,,,
soep-core,hcf0055,,,,,,
soep-core,1409,,,,,,
soep-core,hcf0057,,,,,,
soep-core,149,,,,,,
soep-core,2241,,,,,,
soep-core,jl1454,,,,,,
soep-core,jl1455,,,,,,
soep-core,jl1456,,,,,,
soep-core,jl1457,,,,,,
soep-core,jl1458,,,,,,
soep-core,jl1459,,,,,,
soep-core,jl1460,,,,,,
soep-core,jl1461,,,,,,
soep-core,jl1462,,,,,,
soep-core,jl1464,,,,,,
soep-core,jl1465,,,,,,
soep-core,jl1466,,,,,,
soep-core,jl1467,,,,,,
soep-core,jl1468,,,,,,
soep-core,jl1469,,,,,,
soep-core,jl1470,,,,,,
soep-core,jl1471,,,,,,
soep-core,jl1472,,,,,,
soep-core,jl1473,,,,,,
soep-core,jl1474,,,,,,
soep-core,jl1475,,,,,,
soep-core,jl1476,,,,,,
soep-core,jl1477,,,,,,
soep-core,jl1478,,,,,,
soep-core,jl1479,,,,,,
soep-core,jl1480,,,,,,
soep-core,jl1481,,,,,,
soep-core,jl1482,,,,,,
soep-core,jl1483,,,,,,
soep-core,jl1484,,,,,,
soep-core,jl1485,,,,,,
soep-core,jl1486,,,,,,
soep-core,jl1487,,,,,,
soep-core,jl1488,,,,,,
soep-core,jl1463,,,,,,
soep-core,jl1489,,,,,,
soep-core,jl1490,,,,,,
soep-core,jl1491,,,,,,
soep-core,6718,,,,,,
soep-core,psuch41,,,,,,
soep-core,psuch31a,,,,,,
soep-core,psuch32,,,,,,
soep-core,psuch32a,,,,,,
soep-core,psuch43,,,,,,
soep-core,psuch33a,,,,,,
soep-core,psuch44,,,,,,
soep-core,psuch34a,,,,,,
soep-core,psuch35,,,,,,
soep-core,psuch45a,,,,,,
soep-core,psuch46,,,,,,
soep-core,psuch36a,,,,,,
soep-core,psuch47,,,,,,
soep-core,psuch37a,,,,,,
soep-core,psuch48,,,,,,
soep-core,psuch38a,,,,,,
soep-core,psuch39,,,,,,
soep-core,psuch39a,,,,,,
soep-core,psuch310,,,,,,
soep-core,psuch310a,,,,,,
soep-core,psuch311,,,,,,
soep-core,psuch411a,,,,,,
soep-core,psuch4ka,,,,,,
soep-core,psuch4kaa,,,,,,
soep-core,psuch31,,,,,,
soep-core,psuch41a,,,,,,
soep-core,psuch42,,,,,,
soep-core,psuch42a,,,,,,
soep-core,psuch33,,,,,,
soep-core,psuch43a,,,,,,
soep-core,psuch34,,,,,,
soep-core,psuch44a,,,,,,
soep-core,psuch45,,,,,,
soep-core,psuch35a,,,,,,
soep-core,psuch36,,,,,,
soep-core,psuch46a,,,,,,
soep-core,psuch37,,,,,,
soep-core,psuch47a,,,,,,
soep-core,psuch38,,,,,,
soep-core,psuch48a,,,,,,
soep-core,psuch49,,,,,,
soep-core,psuch49a,,,,,,
soep-core,psuch410,,,,,,
soep-core,psuch410a,,,,,,
soep-core,psuch411,,,,,,
soep-core,psuch311a,,,,,,
soep-core,psuch3ka,,,,,,
soep-core,psuch3kaa,,,,,,
soep-core,pjob5d,,,,,,
soep-core,pjob5a,,,,,,
soep-core,peinkstd,,,,,,
soep-core,peinksta,,,,,,
soep-core,psteuw,,,,,,
soep-core,pdaueu,,,,,,
soep-core,panw,,,,,,
soep-core,sgebj,,,,,,
soep-core,sgebm,,,,,,
soep-core,stest,,,,,,
soep-core,sbhv01,,,,,,
soep-core,sbhv02,,,,,,
soep-core,sbhv03,,,,,,
soep-core,sbhv04,,,,,,
soep-core,sbhv05,,,,,,
soep-core,sbhv06,,,,,,
soep-core,sbhv07,,,,,,
soep-core,sbhv08,,,,,,
soep-core,sbhv09,,,,,,
soep-core,sbhv10,,,,,,
soep-core,sbhv11,,,,,,
soep-core,sbhv12,,,,,,
soep-core,sbhv13,,,,,,
soep-core,sbhv14,,,,,,
soep-core,sbhv15,,,,,,
soep-core,sbhv16,,,,,,
soep-core,sbhv17,,,,,,
soep-core,sbhv18,,,,,,
soep-core,sbhv19,,,,,,
soep-core,sbhv20,,,,,,
soep-core,sbhv21,,,,,,
soep-core,sbhv22,,,,,,
soep-core,sbhv23,,,,,,
soep-core,sbhv24,,,,,,
soep-core,sbhv25,,,,,,
soep-core,sbhv26,,,,,,
soep-core,skl,,,,,,
soep-core,sklanz,,,,,,
soep-core,sklaus1,,,,,,
soep-core,sklaus2,,,,,,
soep-core,slehr01,,,,,,
soep-core,slehr02,,,,,,
soep-core,slehr03,,,,,,
soep-core,slehr04,,,,,,
soep-core,snot1,,,,,,
soep-core,snot2,,,,,,
soep-core,snot4,,,,,,
soep-core,snotno,,,,,,
soep-core,sschabe,,,,,,
soep-core,sschabw,,,,,,
soep-core,sschabt,,,,,,
soep-core,selt1,,,,,,
soep-core,sstpa01,,,,,,
soep-core,sstpa02,,,,,,
soep-core,sstpa03,,,,,,
soep-core,sstpa04,,,,,,
soep-core,sstpa05,,,,,,
soep-core,sstpa06,,,,,,
soep-core,sstpa07,,,,,,
soep-core,sstpa08,,,,,,
soep-core,sstpa09,,,,,,
soep-core,sstpa10,,,,,,
soep-core,sstpa11,,,,,,
soep-core,sstpa12,,,,,,
soep-core,sstpb01,,,,,,
soep-core,sstpb02,,,,,,
soep-core,sstpb03,,,,,,
soep-core,sstpb04,,,,,,
soep-core,sstpb05,,,,,,
soep-core,sstpb06,,,,,,
soep-core,sstpb07,,,,,,
soep-core,sstpb08,,,,,,
soep-core,sstpb09,,,,,,
soep-core,sstpb10,,,,,,
soep-core,sstpb11,,,,,,
soep-core,sstpb12,,,,,,
soep-core,sstpanz,,,,,,
soep-core,sstd11,,,,,,
soep-core,sstd11s,,,,,,
soep-core,sstd13,,,,,,
soep-core,sstd13s,,,,,,
soep-core,sstd14,,,,,,
soep-core,sstd14s,,,,,,
soep-core,shaus1,,,,,,
soep-core,shaus2,,,,,,
soep-core,shaus3,,,,,,
soep-core,shaus4,,,,,,
soep-core,shaus5,,,,,,
soep-core,shaus6,,,,,,
soep-core,shaus7,,,,,,
soep-core,shaus8,,,,,,
soep-core,shaus9,,,,,,
soep-core,sfz01,,,,,,
soep-core,sfz02,,,,,,
soep-core,sfz21,,,,,,
soep-core,sfz14,,,,,,
soep-core,sfz03,,,,,,
soep-core,sfz04,,,,,,
soep-core,sfz05,,,,,,
soep-core,sfz17,,,,,,
soep-core,sfz06,,,,,,
soep-core,sfz07,,,,,,
soep-core,sfz18,,,,,,
soep-core,sfz08,,,,,,
soep-core,sfz10,,,,,,
soep-core,sfz19,,,,,,
soep-core,sfz22,,,,,,
soep-core,sfz23,,,,,,
soep-core,sfz16,,,,,,
soep-core,sfz20,,,,,,
soep-core,sfz24,,,,,,
soep-core,sbez06,,,,,,
soep-core,sfrs1,,,,,,
soep-core,sfrs2,,,,,,
soep-core,sfrs3,,,,,,
soep-core,sfrk1,,,,,,
soep-core,sfrk2,,,,,,
soep-core,sfrk3,,,,,,
soep-core,sfrelt,,,,,,
soep-core,sbs,,,,,,
soep-core,sbss1,,,,,,
soep-core,sbss2,,,,,,
soep-core,sbss3,,,,,,
soep-core,sessfw,,,,,,
soep-core,sessmw,,,,,,
soep-core,sessaw,,,,,,
soep-core,sessfwe,,,,,,
soep-core,sessmwe,,,,,,
soep-core,sessawe,,,,,,
soep-core,sgr,,,,,,
soep-core,skilo,,,,,,
soep-core,svsor1,,,,,,
soep-core,svsor2,,,,,,
soep-core,svsor3,,,,,,
soep-core,svsor4,,,,,,
soep-core,svsor5,,,,,,
soep-core,svwich1,,,,,,
soep-core,svwich2,,,,,,
soep-core,svwich3,,,,,,
soep-core,svwich4,,,,,,
soep-core,svwich5,,,,,,
soep-core,svkom1,,,,,,
soep-core,svkom2,,,,,,
soep-core,svkom3,,,,,,
soep-core,svkom4,,,,,,
soep-core,svkom5,,,,,,
soep-core,svlob1,,,,,,
soep-core,svlob2,,,,,,
soep-core,svlob3,,,,,,
soep-core,svlob4,,,,,,
soep-core,svlob5,,,,,,
soep-core,sstr6,,,,,,
soep-core,sstr3,,,,,,
soep-core,sstr2,,,,,,
soep-core,sstr1,,,,,,
soep-core,sstr7,,,,,,
soep-core,sego01,,,,,,
soep-core,sego02,,,,,,
soep-core,sego03,,,,,,
soep-core,sego04,,,,,,
soep-core,sego05,,,,,,
soep-core,sego06,,,,,,
soep-core,sego07,,,,,,
soep-core,sego08,,,,,,
soep-core,sego09,,,,,,
soep-core,sego10,,,,,,
soep-core,sego11,,,,,,
soep-core,sego12,,,,,,
soep-core,sego13,,,,,,
soep-core,sego14,,,,,,
soep-core,sego15,,,,,,
soep-core,sego16,,,,,,
soep-core,sego17,,,,,,
soep-core,sego18,,,,,,
soep-core,sego19,,,,,,
soep-core,srisk,,,,,,
soep-core,szh1,,,,,,
soep-core,szh2,,,,,,
soep-core,szh4,,,,,,
soep-core,szh3,,,,,,
soep-core,szh5,,,,,,
soep-core,szh6,,,,,,
soep-core,szh7,,,,,,
soep-core,szh8,,,,,,
soep-core,szhg1,,,,,,
soep-core,szhg1a,,,,,,
soep-core,szhg2,,,,,,
soep-core,szhg2a,,,,,,
soep-core,szhg3,,,,,,
soep-core,szhg3a,,,,,,
soep-core,szhg4,,,,,,
soep-core,szhg4a,,,,,,
soep-core,szhg5,,,,,,
soep-core,szhg5a,,,,,,
soep-core,sdtsch1,,,,,,
soep-core,szule1,,,,,,
soep-core,datt,,,,,,
soep-core,datm,,,,,,
soep-core,datst,,,,,,
soep-core,datmi,,,,,,
soep-core,form,,,,,,
soep-core,dauer1,,,,,,
soep-core,dauer2,,,,,,
soep-core,anw,,,,,,
soep-core,hlf0523,,,,,,
soep-core,hlf0524,,,,,,
soep-core,hlf0525,,,,,,
soep-core,hlf0526,,,,,,
soep-core,hlf0527,,,,,,
soep-core,hlf0528,,,,,,
soep-core,hlf0529,,,,,,
soep-core,hlf0530,,,,,,
soep-core,hlf0531,,,,,,
soep-core,hlf0532,,,,,,
soep-core,hlf0533,,,,,,
soep-core,hlf0534,,,,,,
soep-core,hlf0535,,,,,,
soep-core,hlf0536,,,,,,
soep-core,hlf0537,,,,,,
soep-core,hlf0538,,,,,,
soep-core,hlf0539,,,,,,
soep-core,hlf0540,,,,,,
soep-core,hlf0541,,,,,,
soep-core,hlf0542,,,,,,
soep-core,hlf0543,,,,,,
soep-core,hlf0544,,,,,,
soep-core,hlf0545,,,,,,
soep-core,hlf0546,,,,,,
soep-core,hlf0547,,,,,,
soep-core,hlf0548,,,,,,
soep-core,hlf0549,,,,,,
soep-core,hlf0550,,,,,,
soep-core,hlf0551,,,,,,
soep-core,hlf0552,,,,,,
soep-core,hlf0553,,,,,,
soep-core,hlf0554,,,,,,
soep-core,hlf0555,,,,,,
soep-core,hlf0556,,,,,,
soep-core,hlf0557,,,,,,
soep-core,hlf0558,,,,,,
soep-core,hlf0559,,,,,,
soep-core,hlf0560,,,,,,
soep-core,hlf0561,,,,,,
soep-core,hlf0562,,,,,,
soep-core,hlf0563,,,,,,
soep-core,hlf0564,,,,,,
soep-core,hlf0565,,,,,,
soep-core,hlf0566,,,,,,
soep-core,hlf0567,,,,,,
soep-core,hlf0568,,,,,,
soep-core,hlf0569,,,,,,
soep-core,hlf0570,,,,,,
soep-core,hlf0571,,,,,,
soep-core,hlf0572,,,,,,
soep-core,hlf0573,,,,,,
soep-core,hlf0574,,,,,,
soep-core,hlf0575,,,,,,
soep-core,hlf0576,,,,,,
soep-core,hlf0577,,,,,,
soep-core,hlf0578,,,,,,
soep-core,hlf0579,,,,,,
soep-core,hlf0580,,,,,,
soep-core,hlf0581,,,,,,
soep-core,hlf0582,,,,,,
soep-core,hlf0583,,,,,,
soep-core,hlf0584,,,,,,
soep-core,hlf0585,,,,,,
soep-core,hlf0586,,,,,,
soep-core,hlf0587,,,,,,
soep-core,hlf0588,,,,,,
soep-core,hlf0589,,,,,,
soep-core,hlf0590,,,,,,
soep-core,hlf0591,,,,,,
soep-core,hlf0592,,,,,,
soep-core,hlf0593,,,,,,
soep-core,hlf0594,,,,,,
soep-core,hlc0172,,,,,,
soep-core,hlc0173,,,,,,
soep-core,hlc0174,,,,,,
soep-core,hlc0175,,,,,,
soep-core,hli0077,,,,,,
soep-core,hli0078,,,,,,
soep-core,hli0079,,,,,,
soep-core,hli0080,,,,,,
soep-core,hli0081,,,,,,
soep-core,hli0086,,,,,,
soep-core,hli0087,,,,,,
soep-core,hli0088,,,,,,
soep-core,hli0089,,,,,,
soep-core,hli0090,,,,,,
soep-core,hli0091,,,,,,
soep-core,hli0092,,,,,,
soep-core,hli0093,,,,,,
soep-core,hli0094,,,,,,
soep-core,hli0095,,,,,,
soep-core,hli0096,,,,,,
soep-core,hli0097,,,,,,
soep-core,hli0098,,,,,,
soep-core,hli0099,,,,,,
soep-core,hli0100,,,,,,
soep-core,hli0101,,,,,,
soep-core,hli0102,,,,,,
soep-core,hli0103,,,,,,
soep-core,hli0104,,,,,,
soep-core,hli0105,,,,,,
soep-core,hli0106,,,,,,
soep-core,hli0107,,,,,,
soep-core,hli0108,,,,,,
soep-core,hli0109,,,,,,
soep-core,hli0110,,,,,,
soep-core,hli0111,,,,,,
soep-core,hli0112,,,,,,
soep-core,hli0113,,,,,,
soep-core,hli0114,,,,,,
soep-core,hli0115,,,,,,
soep-core,hli0116,,,,,,
soep-core,hli0117,,,,,,
soep-core,hli0118,,,,,,
soep-core,hli0119,,,,,,
soep-core,hli0120,,,,,,
soep-core,hli0121,,,,,,
soep-core,hli0122,,,,,,
soep-core,hli0123,,,,,,
soep-core,hli0124,,,,,,
soep-core,hli0125,,,,,,
soep-core,hli0126,,,,,,
soep-core,hli0127,,,,,,
soep-core,hli0128,,,,,,
soep-core,hli0129,,,,,,
soep-core,hli0130,,,,,,
soep-core,hli0131,,,,,,
soep-core,hli0132,,,,,,
soep-core,hli0133,,,,,,
soep-core,hli0134,,,,,,
soep-core,hli0082,,,,,,
soep-core,hli0083,,,,,,
soep-core,hli0084,,,,,,
soep-core,hli0085,,,,,,
soep-core,hli0135,,,,,,
soep-core,hli0136,,,,,,
soep-core,hli0137,,,,,,
soep-core,hli0138,,,,,,
soep-core,hli0139,,,,,,
soep-core,hli0140,,,,,,
soep-core,hli0141,,,,,,
soep-core,hli0142,,,,,,
soep-core,hlf0595,,,,,,
soep-core,465,,,,,,
soep-core,jl0433,,,,,,
soep-core,jl0434,,,,,,
soep-core,jl0435,,,,,,
soep-core,jl0436,,,,,,
soep-core,jl0437,,,,,,
soep-core,jl0438,,,,,,
soep-core,jl0439,,,,,,
soep-core,jl0440,,,,,,
soep-core,jl0441,,,,,,
soep-core,jl0442,,,,,,
soep-core,jl0443,,,,,,
soep-core,jl0444,,,,,,
soep-core,jl0445,,,,,,
soep-core,jl0446,,,,,,
soep-core,jl0447,,,,,,
soep-core,jl0448,,,,,,
soep-core,jl0449,,,,,,
soep-core,jl0450,,,,,,
soep-core,jl0451,,,,,,
soep-core,jl0452,,,,,,
soep-core,jl0453,,,,,,
soep-core,jl0454,,,,,,
soep-core,jl0455,,,,,,
soep-core,jl0456,,,,,,
soep-core,jl0457,,,,,,
soep-core,jl0458,,,,,,
soep-core,jl0459,,,,,,
soep-core,jl0460,,,,,,
soep-core,jl0461,,,,,,
soep-core,jl0462,,,,,,
soep-core,jl0463,,,,,,
soep-core,jl0464,,,,,,
soep-core,jl0465,,,,,,
soep-core,jl0466,,,,,,
soep-core,jl0467,,,,,,
soep-core,jl0468,,,,,,
soep-core,jl0469,,,,,,
soep-core,jl0470,,,,,,
soep-core,jl0471,,,,,,
soep-core,jl0472,,,,,,
soep-core,jl0473,,,,,,
soep-core,jl0474,,,,,,
soep-core,jl0475,,,,,,
soep-core,jl0476,,,,,,
soep-core,jl0477,,,,,,
soep-core,jl0478,,,,,,
soep-core,jl0479,,,,,,
soep-core,jl0480,,,,,,
soep-core,jl0481,,,,,,
soep-core,jl0482,,,,,,
soep-core,jl0483,,,,,,
soep-core,jl0484,,,,,,
soep-core,jl0485,,,,,,
soep-core,jl0486,,,,,,
soep-core,jl0487,,,,,,
soep-core,jl0488,,,,,,
soep-core,jl0489,,,,,,
soep-core,jl0490,,,,,,
soep-core,jl0491,,,,,,
soep-core,jl0492,,,,,,
soep-core,jl0493,,,,,,
soep-core,jl0494,,,,,,
soep-core,jl0495,,,,,,
soep-core,jl0499,,,,,,
soep-core,jl0500,,,,,,
soep-core,jl0501,,,,,,
soep-core,jl0502,,,,,,
soep-core,jl0503,,,,,,
soep-core,jl0504,,,,,,
soep-core,jl0505,,,,,,
soep-core,jl0506,,,,,,
soep-core,jl0507,,,,,,
soep-core,jl0508,,,,,,
soep-core,jl0509,,,,,,
soep-core,jl0510,,,,,,
soep-core,jl0511,,,,,,
soep-core,jl0512,,,,,,
soep-core,jl0513,,,,,,
soep-core,jl0514,,,,,,
soep-core,jl0515,,,,,,
soep-core,jl0516,,,,,,
soep-core,jl0517,,,,,,
soep-core,jl0518,,,,,,
soep-core,jl0519,,,,,,
soep-core,jl0520,,,,,,
soep-core,jl0521,,,,,,
soep-core,jl0522,,,,,,
soep-core,jl0523,,,,,,
soep-core,jl0498,,,,,,
soep-core,jl0525,,,,,,
soep-core,jl0526,,,,,,
soep-core,jl0527,,,,,,
soep-core,jl0528,,,,,,
soep-core,plh0334,,,,,,
soep-core,pld0297,,,,,,
soep-core,plb0571,,,,,,
soep-core,plb0572,,,,,,
soep-core,plg0284,,,,,,
soep-core,plg0285,,,,,,
soep-core,plg0286,,,,,,
soep-core,plg0287,,,,,,
soep-core,plg0288,,,,,,
soep-core,plg0289,,,,,,
soep-core,plg0290,,,,,,
soep-core,plg0291,,,,,,
soep-core,pstell,,,,,,
soep-core,psst,,,,,,
soep-core,psstanz,,,,,,
soep-core,pmasaa,,,,,,
soep-core,precht1a,,,,,,
soep-core,precht1b,,,,,,
soep-core,pagerw,,,,,,
soep-core,p2wgarb,,,,,,
soep-core,p2wgkm,,,,,,
soep-core,p2wgpen,,,,,,
soep-core,parbweg,,,,,,
soep-core,perwvj,,,,,,
soep-core,pvjaint,,,,,,
soep-core,parneu1,,,,,,
soep-core,parneu2,,,,,,
soep-core,parneu3,,,,,,
soep-core,parneu4,,,,,,
soep-core,parneu5,,,,,,
soep-core,parpaus,,,,,,
soep-core,ppaus1,,,,,,
soep-core,ppaus2,,,,,,
soep-core,ppaus3,,,,,,
soep-core,pustdbez,,,,,,
soep-core,ptarif,,,,,,
soep-core,ptarml,,,,,,
soep-core,pmle1,,,,,,
soep-core,pmle2,,,,,,
soep-core,pvjtarml,,,,,,
soep-core,pvjmle1,,,,,,
soep-core,pvjmle2,,,,,,
soep-core,plb0573,,,,,,
soep-core,plc0513,,,,,,
soep-core,plc0514,,,,,,
soep-core,plc0515,,,,,,
soep-core,plc0516,,,,,,
soep-core,plc0517,,,,,,
soep-core,plb0574,,,,,,
soep-core,plb0575,,,,,,
soep-core,plb0576,,,,,,
soep-core,plb0577,,,,,,
soep-core,plb0578,,,,,,
soep-core,plb0579,,,,,,
soep-core,plb0580,,,,,,
soep-core,plb0581,,,,,,
soep-core,plb0582,,,,,,
soep-core,plb0583,,,,,,
soep-core,plb0584,,,,,,
soep-core,plb0585,,,,,,
soep-core,ple0174,,,,,,
soep-core,ple0175,,,,,,
soep-core,plh0335,,,,,,
soep-core,plh0336,,,,,,
soep-core,plj0324,,,,,,
soep-core,plj0325,,,,,,
soep-core,plj0326,,,,,,
soep-core,plj0327,,,,,,
soep-core,plj0328,,,,,,
soep-core,plj0329,,,,,,
soep-core,plj0330,,,,,,
soep-core,plj0331,,,,,,
soep-core,plj0332,,,,,,
soep-core,plj0333,,,,,,
soep-core,plj0334,,,,,,
soep-core,plj0335,,,,,,
soep-core,plj0336,,,,,,
soep-core,plj0337,,,,,,
soep-core,plj0338,,,,,,
soep-core,plj0339,,,,,,
soep-core,plc0459plc0460,,,,,,
soep-core,plc0505,,,,,,
soep-core,plc0503,,,,,,
soep-core,plm0364,,,,,,
soep-core,plm0365,,,,,,
soep-core,plm0505,,,,,,
soep-core,plm0506,,,,,,
soep-core,1680,,,,,,
soep-core,plh0206i12,,,,,,
soep-core,plh0206i13,,,,,,
soep-core,plh0206i14,,,,,,
soep-core,plh0206i15,,,,,,
soep-core,plm0502i01,,,,,,
soep-core,plm0502i02,,,,,,
soep-core,plm0502i03,,,,,,
soep-core,plm0502i04,,,,,,
soep-core,plm0289i01,,,,,,
soep-core,plm0290i01,,,,,,
soep-core,plm0289i02,,,,,,
soep-core,plm0290i02,,,,,,
soep-core,plm0289i03,,,,,,
soep-core,plm0290i03,,,,,,
soep-core,plm0289i12,,,,,,
soep-core,plm0290i12,,,,,,
soep-core,plm0289i13,,,,,,
soep-core,plm0290i13,,,,,,
soep-core,plm0289i05,,,,,,
soep-core,plm0290i05,,,,,,
soep-core,plm0289i06,,,,,,
