study,questionnaire,question,item,template.id,text_de,instruction_de,text,instruction,scale,answer_list,filter,goto,concept,description,number
soep-core,soep-core-2014-pe,96,pgr,,cm,,Cm,,int,,,,pgr,,
soep-core,soep-core-2014-pe,97,,,Wie viel Kilogramm wiegen Sie gegenwärtig?,"Wenn Sie es nicht genau wissen, schätzen Sie bitte.",How many kilograms do you currently weigh? In kg,"If you don't know, please estimate.",txt,,,,,,101
soep-core,soep-core-2014-pe,97,pkilo,,kg,,Kg,,int,,,,pkilo,,
soep-core,soep-core-2014-pe,98,,,Leiden Sie seit mindestens einem Jahr oder chronisch an bestimmten Beschwerden oder Krankheiten?,,Have you been suffering from any conditions or illnesses for at least one year or chronically?,,cat,pkr17,,,pkr17,,102
soep-core,soep-core-2014-pe,99,,,"Haben Sie in den letzten 3 Monaten Ärzte aufgesucht? Wenn ja, geben Sie bitte an wie häufig.",,"Have you gone to a doctor within the last three months? If yes, please state how often.",,txt,,,,,"Researcher Notes:
Zweite Option ""Ja"" nicht zum ankreuzen, kein Wert in den Daten
",105
soep-core,soep-core-2014-pe,99,pdr1,,Zahl aller Arztbesuche in den letzten 3 Monaten,,Number of trips to the doctor in the last three months,,int,,,,pdr1,"Filter:
ASK ONLY IF Q10501 : PDR2=2
",105
soep-core,soep-core-2014-pe,99,pdr2,,keinen Arzt in Anspruch genommen,,I have not gone to the doctor in the last three months,,bin,,,,pdr2,"Researcher Notes:
Zweite Option ""Ja"" nicht zum ankreuzen, kein Wert in den Daten
",105
soep-core,soep-core-2014-pe,100,,,"Und wie war das mit Krankenhausaufenthalten im letzten Jahr?
Wurden Sie 2013 einmal oder mehrmals für mindestens eine Nacht im Krankenhaus aufgenommen?",,What about hospital stays in the last year — were you admitted to a hospital for at least one night in 2011?,,cat,pkr1,,2 @ 102,pkr1,"Routing:
*IF [Q106000,2] *GOTO 108000
",106
soep-core,soep-core-2014-pe,101,,,"Wie viele Nächte haben Sie alles in allem letztes Jahr, laos 2013, im Krankenhaus verbracht?",,How many nights total did you spend in the hospital last year?,,txt,,106;pkr1=1,,,Nächte im Krankenhaus,107
soep-core,soep-core-2014-pe,101,pkr2,,Nächte,,Nights,,int,,,,pkr2,,107
soep-core,soep-core-2014-pe,101,1,,Und wie oft mussten Sie dafür im Jahr 2013 ins Krankenhaus?,,And how often did you have to go to the hospital in the year 2011?,,txt,,,,,,
soep-core,soep-core-2014-pe,101,pkr3,,mal,,times,,int,,,,pkr3,,107
soep-core,soep-core-2014-pe,102,,,"Kam es im letzten Jahr vor, dass Sie länger als 6 Wochen ununterbrochen krankgemeldet waren?",,Were you on sick leave from work for more than 6 weeks at one time last year?,,cat,pkr4,,4 @ 105,pkr4,"Routing:
*IF [Q108000,4] *GOTO 111000
",108
soep-core,soep-core-2014-pe,103,,,Wie viele Tage haben Sie im Jahr 2013 wegen Krankheit nicht gearbeitet?,"Geben Sie bitte alle Tage an, nicht nur die, für die Sie eine ärztliche Arbeitsunfähigkeitsbescheinigung erhalten haben.",How many days were you unable to work in 2011 due to illness?,"Please state the total number of days, not just the number of days for which you had an official note from your doctor.",txt,,102;pkr4 != 4,,,krankheitsbedingte Fehltage,
soep-core,soep-core-2014-pe,103,pkr5,,keinen Tag,,None,,bin,,,,pkr5,,109
soep-core,soep-core-2014-pe,103,pkr6,,Insgesamt … Tage,,A total of … days,,int,,,,pkr6,"Researcher Notes:
Diese Frage ist in PAPI nicht gestellt worden.

Filter:
ASK ONLY IF Q10901 : PKR5=2
",109
soep-core,soep-core-2014-pe,104,,,"Einmal abgesehen von eigener Krankheit oder Urlaub:
Haben Sie im Jahr 2013 aus anderen, persönlichen Gründen nicht gearbeitet?","Gemeint sind hier zum Beispiel Krankheit des Kindes, nicht verschiebbare Behördengänge oder wichtige Familienfeiern.","Leaving aside sick leave and vacation: Was there any other point in 2011 when you did not work for other, personal reasons?","Possible reasons may include, for example, caring for a sick child, business with the authorities that could not be postponed, or important family events.",txt,,,,,,110
soep-core,soep-core-2014-pe,104,pkr18,,"Ja, wegen Krankheit des Kindes",,"Yes, because of a sick child",,bin,,,,pkr18,,110
soep-core,soep-core-2014-pe,104,pkr20,,"Ja, aus anderen Gründen",,"Yes, for other reasons",,bin,,,,pkr20,,110
soep-core,soep-core-2014-pe,104,pkr22,,Nein,,No,,bin,,,,pkr22,,110
soep-core,soep-core-2014-pe,104,pkr19,,[Krankheit des Kindes] und zwar ... Tage,,"[Yes, because of a sick child]: … days",,int,,104;pkr18=1,,pkr19,Fehltage/Krankheit des Kindes,110
soep-core,soep-core-2014-pe,104,pkr21,,[andere Gründe] und zwar ... Tage,,"[Yes, for other reasons]: … days",,int,,104;pkr20=1,,pkr21,Fehltage/andere Gründe,110
soep-core,soep-core-2014-pe,105,,,Haben Sie nach dem 31. Dezember 2012 die Krankenkasse gewechselt?,,"Have you changed health insurance providers since December 31, 2010?",,cat,pkkw,,,pkkw,,111
soep-core,soep-core-2014-pe,106,,,"Wie sind Sie krankenversichert:
Sind Sie in einer gesetzlichen Krankenversicherung oder ausschließlich privat versichert?","Bitte auch angeben, wenn Sie nicht selbst Beiträge zahlen, sondern als Familienmitglied oder sonstwie mitversichert sind.
Welche Kassen z.B. zur ""gesetzlichen Krankenversicherung"" gehören, zeigt die folgende Frage 107.",What kind of health insurance do you have: statutory health insurance or are you exclusively privately insured?,"Please also answer this question if you do not pay for the insurance yourself, but are covered by another family member. Statutory health insurance providers are listed in Question 113.",cat,pkv01,,2 @ 113,pkv01,"Routing:
*IF [Q112000,2] *GOTO 119000
",112
soep-core,soep-core-2014-pe,107,,,Welche Krankenversicherung ist das?,,Which of the following is your health insurance provider?,,cat,pkv02,106;pkv01=1,,pkv02,Krankenversicherung,113
soep-core,soep-core-2014-pe,107,pkvso,,[Sonstige (Betriebskrankenkasse)] und zwar:,,[Other company health insurance]:,,chr,,106:pkv02=10 | 11,,pkvso,"Filter:
ASK ONLY IF Q11301 : PKV02=10,11
",113
soep-core,soep-core-2014-pe,108,,,Sind Sie persönlich in dieser Krankenkasse ...,,Are you personally in this health insurance ...,,cat,pkv03,,,pkv03,,114
soep-core,soep-core-2014-pe,109,,,"Die gesetzlichen Krankenkassen können neben dem Krankenversicherungsbeitrag auch
Zusatzbeiträge erheben bzw. Prämien auszahlen.
Zahlen Sie bereits einen solchen Zusatzbeitrag oder erhalten eine solche Prämie?",,Public health insurance funds can charge additional fees or pay refunds to members. Do you currently pay additional fees or receive refunds?,,txt,,,,,,115
soep-core,soep-core-2014-pe,109,pkv1301,,Zusatzbeitrag,,additional contribution,,cat,pkv1301,,,pkv1301,,
soep-core,soep-core-2014-pe,109,pkv1302,,Prämie,,Bonus,,cat,pkv1301,,,pkv1302,,
soep-core,soep-core-2014-pe,109,pkv15,,"Würden Sie Ihre Krankenkasse wechseln, wenn
diese einen Zusatzbeitrag erheben würde?",,Would you change to a different public health insurance fund if your current fund charged additional fees?,,cat,pkv15,109;pkv1301=2,,pkv15,Krankenkasse/Zusatzbeitrag 2,115
soep-core,soep-core-2014-pe,110,,,Haben Sie eine private Zusatzkrankenversicherung?,,Do you have supplementary private health insurance?,,cat,pkv04,,2 @ 118,pkv04,"Routing:
*IF [Q116000,2] *GOTO 124000
",116
soep-core,soep-core-2014-pe,111,,,Welchen monatlichen Beitrag zahlen Sie dafür?,,What do you pay for that per month?,,txt,,110;pkv04=1,,,Zusatzkrankenversicherungsbeitrag,117
soep-core,soep-core-2014-pe,111,pkv05,,Euro pro Monat,,Euros per month,,int,,,,pkv05,"Filter:
ASK ONLY IF Q11701 : PKV06=2
",117
soep-core,soep-core-2014-pe,111,pkv06,,Weiß nicht,,Do not know,,bin,,,,pkv06,"Researcher Notes:
Zweite Option ""Euro pro Monat"" nicht zum ankreuzen, kein Wert in den Daten
",117
soep-core,soep-core-2014-pe,112,,,Welche der folgenden Leistungen sind über die Zusatzkrankenversicherung abgedeckt?,Bitte alles Zutreffende ankreuzen!,Which of the following are covered by your supplementary health insurance?,Please mark all that apply!,txt,,,,,"Routing:
*IF [Q118000,7] *GOTO 124000 
*IF [Q118000,8] *GOTO 124000 
*IF [Q118000,9] *GOTO 124000 
*IF [Q118000,10] *GOTO 124000 
*IF [Q118000,11] *GOTO 124000 
*IF [Q118000,12] *GOTO 124000
",118
soep-core,soep-core-2014-pe,112,pkv07,,Krankenhausbehandlung,,Hospital stay,,bin,,,,pkv07,,
soep-core,soep-core-2014-pe,112,pkv08,,Zahnersatz,,Dentures,,bin,,,,pkv08,,
soep-core,soep-core-2014-pe,112,pkv09,,Heil- und Hilfsmittel (z.B. Brillen),,"Corrective devices (e.g., glasses)",,bin,,,,pkv09,,
soep-core,soep-core-2014-pe,112,pkv10,,Auslandsaufenthalt,,Health care coverage abroad,,bin,,,,pkv10,,
soep-core,soep-core-2014-pe,112,pkv11,,Sonstiges,,Other,,bin,,,,pkv11,,
soep-core,soep-core-2014-pe,112,pkv12,,Weiß nicht,,Do not know,,bin,,,@118,pkv12,,
soep-core,soep-core-2014-pe,113,,,"Wer ist in Ihrer privaten Krankenversicherung der Versicherungsnehmer:
ein anderes Familienmitglied oder Sie selbst?",,In whose name is your private health insurance: another family member's or your own?,,cat,ppkv01,,1 @ 118,ppkv01,"Routing:
*IF [Q119000,1] *GOTO 124000
",119
soep-core,soep-core-2014-pe,114,,,Welchen monatlichen Beitrag zahlen Sie dafür?,,What do you pay per month for health insurance?,,txt,,113;ppkv01=2,,,Krankenversicherungsbeitrag,120
soep-core,soep-core-2014-pe,114,ppkv02,,Euro pro Monat,,Euros per month,,int,,,,ppkv02,"Filter:
ASK ONLY IF Q12001 : PPKV03=2
",120
soep-core,soep-core-2014-pe,114,ppkv03,,Weiß nicht,,Do not know,,bin,,,,ppkv03,"Researcher Notes:
Zweite Option ""Euro pro Monat"" nicht zum ankreuzen, kein Wert in den Daten
",120
soep-core,soep-core-2014-pe,115,,,Sind damit nur Sie selbst oder noch weitere Personen versichert?,,Is that amount just for you or are other people covered?,,txt,,,,,"Researcher Notes:
Zweite Option ""Außer mir noch weitere Personen"" nicht zum ankreuzen, kein Wert in den Daten
",121
soep-core,soep-core-2014-pe,115,ppkv04,,Nur selbst,,Just for me,,bin,,,,ppkv04,,121
soep-core,soep-core-2014-pe,115,ppkv05,,Außer mir noch weitere … Personen (Anzahl),,In addition to myself …  persons are covered (number),,int,,,,ppkv05,"Filter:
ASK ONLY IF Q12101 : PPKV04=2
",121
soep-core,soep-core-2014-pe,116,,,Handelt es sich um eine Krankenversicherung mit Selbstbeteiligung?,,Is it health insurance with a deductible or co-payment?,,cat,ppkv06,,2 @ 118,ppkv06,"Routing:
*IF [Q122000,2] *GOTO 124000
",122
soep-core,soep-core-2014-pe,117,,,Welche Form der Selbstbeteiligung haben Sie?,,What type of deductible or co-payment do you have?,,txt,,116;ppkv06=1,,,Selbstbeteiligung/Prozentual,123
soep-core,soep-core-2014-pe,117,ppkv09,,Prozentual in Höhe von ... %,,Co-payment of … %,,int,,,,ppkv09,,123
soep-core,soep-core-2014-pe,117,ppkv10,,Pauschal in Höhe von … Euro,,General deductible in the amount of ... euros,,int,,,,ppkv10,,123
soep-core,soep-core-2014-pe,118,,,Einmal ganz allgemein gesprochen: Wie stark interessieren Sie sich für Politik?,,"Generally speaking, how interested are you in politics?",,cat,ppol1,,,ppol1,,124
soep-core,soep-core-2014-pe,119,,,"Viele Leute in der Bundesrepublik neigen längere Zeit einer bestimmten Partei zu,
obwohl sie auch ab und zu eine andere Partei wählen.
Wie ist das bei Ihnen: Neigen Sie einer bestimmten Partei in Deutschland zu?",,"Many people in Germany lean towards one party in the long term, even if they occasionally vote for another party. Do you lean towards a particular party?",,cat,ppol2,,2 @ 121,ppol2,"Routing:
*IF [Q125000,2] **GOTO BLOCK 12700
",125
soep-core,soep-core-2014-pe,120,,,Welcher Partei neigen Sie zu?,,Which party do you lean toward?,,cat,ppol3,119;ppol2=1,,ppol3,Partei,126
soep-core,soep-core-2014-pe,120,ppolso,,[Andere] und zwar:,,[Other]:,,chr,,120;ppol3=8,,ppolso,Sonstige Partei,126
soep-core,soep-core-2014-pe,120,ppol4,,Und wie stark neigen Sie dieser Partei zu?,,And to what extent?,,cat,ppol4,120;ppol3=1:26,,ppol4,Stärke Parteineigung,126
soep-core,soep-core-2014-pe,121,,,"Wie war das eigentlich bei der letzten Bundestagswahl am 22. September 2013? 
Welche Partei haben Sie da gewählt?",,"And how was it at the last general election (Bundestagswahl) on September 22, 2013?
Which party did you vote for?",,cat,ppol8,,,ppol8,,
soep-core,soep-core-2014-pe,122,,,"In der Politik reden die Leute oft von „links“ und „rechts“, wenn es darum geht unterschiedliche politische Einstellungen zu kennzeichnen. Wenn Sie an Ihre eigenen politischen Ansichten denken: Wo würden Sie diese Ansichten einstufen?","Antworten Sie bitte anhand der folgenden Skala.
Der Wert 0 bedeutet: ganz links, der Wert 10 bedeutet: ganz rechts.
Mit den Werten zwischen 0 und 10 können Sie Ihre Meinung abstufen. ",In politics people often talk about “left” and “right” when it comes to characterize different political attitudes. If you think about your own political views: Where would you place yours?,"Please answer using the following scale.
A value of 0 means that the far left, a value of 10 means that the far right.
With the values between 0 and 10, you can state your opinion.",cat,ppol6,,,ppol6,,
soep-core,soep-core-2014-pe,123,,,Wie ist es mit den folgenden Gebieten - machen Sie sich da Sorgen?,,How concerned are you about the following issues?,,txt,,,,,,127
soep-core,soep-core-2014-pe,123,psor01,,Um die allgemeine wirtschaftliche Entwicklung,,The economy in general,,cat,psor xx,,,psor01,,127
soep-core,soep-core-2014-pe,123,psor02,,Um Ihre eigene wirtschaftliche Situation,,Your own economic situation,,cat,psor xx,,,psor02,,127
soep-core,soep-core-2014-pe,123,psor13,,Um die Stabilität der Finanzmärkte,,The stability of the financial markets,,cat,psor xx,,,psor13,,127
soep-core,soep-core-2014-pe,123,psor03,,Um Ihre Gesundheit,,Your health,,cat,psor xx,,,psor03,,127
soep-core,soep-core-2014-pe,123,psor04,,Um den Schutz der Umwelt,,Environmental protection,,cat,psor xx,,,psor04,,127
soep-core,soep-core-2014-pe,123,psor14,,Um die Folgen des Klimawandels,,The impacts of climate change,,cat,psor xx,,,psor14,,127
soep-core,soep-core-2014-pe,123,psor05,,Um die Erhaltung des Friedens,,Maintaining peace,,cat,psor xx,,,psor05,,127
soep-core,soep-core-2014-pe,123,psor06,,Über die Entwicklung der Kriminalität in Deutschland,,Crime in Germany,,cat,psor xx,,,psor06,,127
soep-core,soep-core-2014-pe,123,psor08,,Über die Zuwanderung nach Deutschland,,Immigration to Germany,,cat,psor xx,,,psor08,,127
soep-core,soep-core-2014-pe,123,psor09,,Über Ausländerfeindlichkeit und Fremdenhass in Deutschland,,Hostility towards foreigners or minorities in Germany,,cat,psor xx,,,psor09,,127
soep-core,soep-core-2014-pe,123,psor10,,Nur wenn Sie erwerbstätig sind: Um die Sicherheit Ihres Arbeitsplatzes,,If you are employed: Your job security,,cat,psor xx,,,psor10,,127
soep-core,soep-core-2014-pe,123,psorso,,Oder was sonst macht Ihnen Sorgen?,Bitte angeben:,Or what else are you concerned about?,Please state:,chr,,,,psorso,,127
soep-core,soep-core-2014-pe,124,,,"Wenn Sie an die Zukunft denken: 
Sind Sie da ... ",,"If you think about the future:
Are you ...",,cat,ppol5,,,ppol5,,
soep-core,soep-core-2014-pe,125,,,"Man kann sich in verschiedenen Bereichen ja unterschiedlich verhalten. 
Wie würden Sie Ihre Risikobereitschaft in Bezug auf die folgenden Bereiche einschätzen?
Wie ist das ...","Bitte kreuzen Sie ein Kästchen auf der Skala an, 
wobei der Wert 0 bedeutet: „gar nicht risikobereit“ und der Wert 10: „sehr risikobereit“. 
Mit den Werten dazwischen können Sie Ihre Einschätzung abstufen. ","One can behave differently in different areas.
How would you rate your risk tolerance in the following areas?","Please tick one box on the scale,
whereby the value 0 means: “risk averse” and the value of 10 “very willing to take risks”.
With the numbers in between, you can estimate your grade.",txt,,,,,,
soep-core,soep-core-2014-pe,125,prisk2,,beim Autofahren?,,At driving?,,cat,prisk x,,,prisk2,,
soep-core,soep-core-2014-pe,125,prisk3,,bei Geldanlagen?,,At investments?,,cat,prisk x,,,prisk3,,
soep-core,soep-core-2014-pe,125,prisk4,,bei Freizeit und Sport?,,At freetime and sports?,,cat,prisk x,,,prisk4,,
soep-core,soep-core-2014-pe,125,prisk5,,bei Ihrer beruflichen Karriere?,,In your professional career?,,cat,prisk x,,,prisk5,,
soep-core,soep-core-2014-pe,125,prisk6,,bei Ihrer Gesundheit?,,With your health?,,cat,prisk x,,,prisk6,,
soep-core,soep-core-2014-pe,125,prisk7,,beim Vertrauen in fremde Menschen?,,at trust in strangers?,,cat,prisk x,,,prisk7,,
soep-core,soep-core-2014-pe,126,,,Ihr Geschlecht und Geburtsdatum,,"Your sex, birth month, and birth year",,cat,psex,,,psex,,128
soep-core,soep-core-2014-pe,126,ppgebmo,,Monat,,Month,,int,,,,ppgebmo,,128
soep-core,soep-core-2014-pe,126,ppgeb,,Jahr,,Year,,int,,,,ppgeb,,128
soep-core,soep-core-2014-pe,127,,,Wie ist Ihr Familienstand?,,What is your marital status?,,cat,pfamst,,1 | 6 @ 129,pfamst,"Routing:
*IF [Q129000,1] *GOTO 131000 
*IF [Q129000,6] *GOTO 131000
",129
soep-core,soep-core-2014-pe,128,,,Haben Sie derzeit eine feste Partnerschaft?,,Are you in a serious / permanent relationship?,,cat,pp1,127;pfamst=2:5 | 7,2@129,pp1,feste Partnerschaft,130
soep-core,soep-core-2014-pe,128,pp2,,Wohnt Ihr Partner/Ihre Partnerin hier im Haushalt?,,Does your partner live in the same household?,,cat,pp2,128;pp1=1,,pp2,Partner/Haushalt,130
soep-core,soep-core-2014-pe,128,ppnam,,Bitte Vornamen eintragen,,First Name,,chr,,128:pp2=1,,ppnam,"Filter:
ASK ONLY IF Q13002 : PP2=1
",130
soep-core,soep-core-2014-pe,129,,,Haben Sie die deutsche Staatsangehörigkeit?,,Do you have German citizenship?,,cat,psta1,,2 @ 133,psta1,"Routing:
*IF [Q139000,2] *GOTO 143000
",139
soep-core,soep-core-2014-pe,130,,,Haben Sie neben der deutschen eine zweite Staatsangehörigkeit?,,Do you have second citizenship in addition to German citizenship?,,cat,psta2,129;psta1=1,,psta2,doppelte Staatsangehörigkeit,140
soep-core,soep-core-2014-pe,130,psta2x,,[Ja] und zwar:,,[Yes]:,,chr,,130;psta2=1,psta2=1,psta2x,2. Staatsangehörigkeit,140
soep-core,soep-core-2014-pe,131,,,Haben Sie die deutsche Staatsangehörigkeit seit Geburt oder erst später erworben?,,Have you had German citizenship since birth or did you acquire it at a later date?,,cat,psta3,,2 @ 135,psta3,"Routing:
*IF [Q141000,2] *GOTO 145000
",141
soep-core,soep-core-2014-pe,132,,,Sind Ihre beiden Eltern in Deutschland geboren?,,Were both of your parents born in Germany?,,cat,pstaelt,131;psta3=1,(1@140);(2@135),pstaelt,Eltern in Deutschland geboren,142
soep-core,soep-core-2014-pe,133,,,Welche Staatsangehörigkeit haben Sie?,Bitte eintragen:,What is your country of citizenship?,Please state:,chr,,,,ppnat,,143
soep-core,soep-core-2014-pe,134,,,"Beabsichtigen Sie, innerhalb der nächsten zwei Jahre die deutsche Staatsangehörigkeit zu beantragen?",,Do you intend to apply for German citizenship in the next two years?,,cat,pnat02,,,pnat02,,144
soep-core,soep-core-2014-pe,135,,,"Wenn nachfolgend die Rede von Herkunftsland sein wird, ist damit sowohl Ihr persönliches Herkunftsland gemeint, insofern Sie selbst nach Deutschland zugewandert sind, als auch das Ihrer Eltern / Großeltern, insofern Sie ein Kind / Enkelkind von Personen sind, die nach Deutschland zugewandert sind. 

Wie heimisch fühlen Sie sich bei Aufenthalten in Ihrem Herkunftsland?","Falls Sie nach dieser Beschreibung mehr als ein Herkunftsland haben, beantworten Sie die folgenden Fragen bitte für das Herkunftsland, das Ihnen am wichtigsten erscheint. ","Subsequently, the country of origin will be both, your
 personal home country, if immigrated yourself to Germany, as well as that of your parents / grandparents, inasmuch as you are a child / grandchild of people who have immigrated to Germany.

How do you feel at home when staying in your country of origin?","If you have more than one country of origin in accordance with this description, 
please answer the following questions for the country of origin, which seems most important.",cat,pnat17,,1 @ 137,pnat17,,
soep-core,soep-core-2014-pe,136,,,"Haben Sie in den letzten zwei Jahren Ihr Herkunftsland besucht?
Wenn ja für wie lange insgesamt?",,"Have you visited your country of origin in the last two years?
If so for how long in total?",,cat,pnat18,135;pnat17=2:4,,pnat18,,
soep-core,soep-core-2014-pe,136,pnat19,,[Ja] und zwar:,,"[Yes], specifically",,cat,pnat19,136;pnat18=1,,pnat19,,
soep-core,soep-core-2014-pe,137,,,"Wenn Sie sich über das Weltgeschehen in Medien (Zeitungen, Fernsehen, Radio, Internet etc.) informieren: 
Nutzen Sie diese Medien dann …",,"If you inform yourself about world events in media (newspapers, television, radio, Internet, etc.):
Do you use these media ...",,cat,pnat20,,,pnat20,,
soep-core,soep-core-2014-pe,138,,,Und wie sehr fühlen Sie sich mit Ihrem Herkunftsland verbunden?,,How connected do you feel to your country of origin?,,cat,pna15,,,pna15,,146
soep-core,soep-core-2014-pe,139,,,Wie sehr fühlen Sie sich als Deutscher/Deutsche?,,To what extent do you feel German?,,cat,pna14,,,pna14,,147
soep-core,soep-core-2014-pe,140,,,"Wie sehr fühlen Sie sich dem Ort und der Gegend hier, in der Sie wohnen, verbunden?",,How connected do you feel towards the place and the area where you live?,,cat,pzug01,,,pzug01,,
soep-core,soep-core-2014-pe,141,,,"Könnten Sie sich vorstellen, von hier wegzuziehen, z.B. aus familiären oder beruflichen Gründen?",,"Could you imagine to move from here, for example for family or professional reasons?",,cat,pzug02,,,pzug02,,
soep-core,soep-core-2014-pe,142,,,"Befragte in den neuen Bundesländern oder Berlin-Ost:
Könnten Sie sich auch vorstellen, in den westlichen Teil Deutschlands,
also die alten Bundesländer, umzuziehen? 
Befragte in den alten Bundesländern oder Berlin-West:
Könnten Sie sich auch vorstellen, in den östlichen Teil Deutschlands,
also die neuen Bundesländer, umzuziehen?",,"Respondents in the former East Germany or East Berlin:
Could you imagine to move to the old federal states (alte Bundesländer) in the western part of Germany?

Respondents in the former West Germany or West Berlin:
Could you imagine to move to the new federal states (neue Bundesländer) in the eastern part of Germany?",,cat,pzug03,,,pzug03,,
soep-core,soep-core-2014-pe,143,,,Haben Sie regelmäßigen Kontakt zu Freunden und Bekannten im Ausland?,,Do you have regular contact with friends and family abroad?,,cat,pzug04,,,pzug04,,
soep-core,soep-core-2014-pe,144,,,"Haben Sie schon einmal länger als drei Monate im Ausland gelebt, 
sei es aus beruflichen oder privaten Gründen?",,"Have you ever lived more than three months abroad,
whether for professional or personal reasons?",,cat,pzug05,,,pzug05,,
soep-core,soep-core-2014-pe,145,,,"Haben Sie in letzter Zeit ernsthaft mit dem Gedanken gespielt 
für längere Zeit oder auch für immer ins Ausland zu gehen?",,"Have you played seriously in recent time with the idea
to go abroad for a long time or even forever?",,cat,pzug06,,2 @ 149,pzug06,,
soep-core,soep-core-2014-pe,146,,,Wie lange würden Sie gerne im Ausland bleiben?,,How long would you like to stay abroad?,,cat,pzug07,145;pzug06=1,,pzug07,,
soep-core,soep-core-2014-pe,147,,,In welches Land beabsichtigen Sie umzuziehen bzw. auszuwandern?,,In which country do you intend to move or emigrate?,,chr,,,,pzug08,,
soep-core,soep-core-2014-pe,148,,,Beabsichtigen Sie innerhalb der nächsten 12 Monate ins Ausland umzuziehen bzw. auszuwandern?,,Do you intend within the next 12 months to move or emigrate abroad?,,cat,pzug09,,,pzug09,,
soep-core,soep-core-2014-pe,149,,,"Haben Sie persönlich im letzten Jahr, also im Jahr 2013, Zahlungen oder finanzielle Unterstützungen an Verwandte oder sonstige Personen außerhalb dieses Haushalts geleistet?",Zutreffendes bitte ankreuzen!,"In the last year, that is, in 2013, have you personally given money or financial support to relatives or other people outside this household?",Please mark all appropriate answers!,txt,,,,,,149
soep-core,soep-core-2014-pe,149,punt11,,An Ihre Eltern / Schwiegereltern,,To parents / parents-in-law,,bin,,,,punt11,,149
soep-core,soep-core-2014-pe,149,punt21,,An Ihre Kinder (auch Schwiegersohn / -tochter),,To children (also son-in-law / daughter-in-law),,bin,,,,punt21,,149
soep-core,soep-core-2014-pe,149,punt31,,An Ehepartner / geschiedenen Ehepartner,,To spouse or divorced spouse,,bin,,,,punt31,,149
soep-core,soep-core-2014-pe,149,punt41,,An sonstige Verwandte,,To other relatives,,bin,,,,punt41,,149
soep-core,soep-core-2014-pe,149,punt51,,An nicht verwandte Personen,,To non-relatives,,bin,,,,punt51,,149
soep-core,soep-core-2014-pe,149,puntno,,"Nein, habe keine Zahlungen dieser Art geleistet",,"No, I have not given any money or financial support of this kind",,bin,,,,puntno,,
soep-core,soep-core-2014-pe,149,punt12,,Wie hoch war der Betrag im Jahr 2013 insgesamt etwa? … Euro [An Ihre Eltern / Schwiegereltern],,How much in the year as a whole? … Euro [to parents / parents-in-law],,int,,149:punt11=1,,punt12,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=11
",149
soep-core,soep-core-2014-pe,149,punt22,,Wie hoch war der Betrag im Jahr 2013 insgesamt etwa? … Euro [An Ihre Kinder (auch Schwiegersohn / -tochter)],,How much in the year as a whole? … Euro [to children (also son-in-law / daughter-in-law)],,int,,149:punt21=1,,punt22,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=21
",149
soep-core,soep-core-2014-pe,149,punt32,,Wie hoch war der Betrag im Jahr 2013 insgesamt etwa? … Euro [An Ehepartner / geschiedenen Ehepartner],,How much in the year as a whole? … Euro [to spouse or divorced spouse],,int,,149:punt31=1,,punt32,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=31
",149
soep-core,soep-core-2014-pe,149,punt42,,Wie hoch war der Betrag im Jahr 2013 insgesamt etwa? … Euro [An sonstige Verwandte],,How much in the year as a whole? … Euro [to other relatives],,int,,149:punt41=1,,punt42,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=41
",149
soep-core,soep-core-2014-pe,149,punt52,,Wie hoch war der Betrag im Jahr 2013 insgesamt etwa? … Euro [An nicht verwandte Personen],,How much in the year as a whole? … Euro [to non-relatives],,int,,149:punt51=1,,punt52,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=51
",149
soep-core,soep-core-2014-pe,149,7,,Wo lebt der Empfänger?,,Where does the recipient live?,,txt,,,,,,149
soep-core,soep-core-2014-pe,149,punt13,,Deutschland [An Ihre Eltern / Schwiegereltern],,Germany [parents / parents-in-law]],,bin,,,,punt13,,149
soep-core,soep-core-2014-pe,149,punt14,,Ausland [An Ihre Eltern / Schwiegereltern],,Foreign Country [parents / parents-in-law]],,bin,,,,punt14,,149
soep-core,soep-core-2014-pe,149,punt23,,Deutschland [An Ihre Kinder (auch Schwiegersohn / -tochter)],,Germany [children (also son-in-law / daughter-in-law)],,bin,,,,punt23,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=21
",149
soep-core,soep-core-2014-pe,149,punt24,,Ausland [An Ihre Kinder (auch Schwiegersohn / -tochter)],,Foreign Country [children (also son-in-law / daughter-in-law)],,bin,,,,punt24,,149
soep-core,soep-core-2014-pe,149,punt33,,Deutschland [An Ehepartner / geschiedenen Ehepartner],,Germany [spouse or divorced spouse],,bin,,,,punt33,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=31
",149
soep-core,soep-core-2014-pe,149,punt34,,Ausland [An Ehepartner / geschiedenen Ehepartner],,Foreign Country [spouse or divorced spouse],,bin,,,,punt34,,149
soep-core,soep-core-2014-pe,149,punt43,,Deutschland [An sonstige Verwandte],,Germany [other relatives],,bin,,,,punt43,"Filter:
ASK ONLY IF Q14901 : PUNT XX 1=41
",149
