study,questionnaire,answer_list,value,label_de,label
soep-core,soep-core-2012-ll,lkwo x,1,Hier im Haushalt,Here in this household
soep-core,soep-core-2012-ll,lkwo x,2,Hier am Ort,Lives in this city / town
soep-core,soep-core-2012-ll,lkwo x,3,Woanders in Westdeutschland,Lives elsewhere in the former West Germany
soep-core,soep-core-2012-ll,lkwo x,4,Woanders in Ostdeutschland,Lives elsewhere in the former East Germany
soep-core,soep-core-2012-ll,lkwo x,5,Im Ausland,"Lives elsewhere in another country, not in Germany"
soep-core,soep-core-2012-ll,lkwo x,6,Ist verstorben,Is deceased
soep-core,soep-core-2012-ll,lleist,1,Sehr stark,Very involved
soep-core,soep-core-2012-ll,lleist,2,Ziemlich stark,Fairly involved
soep-core,soep-core-2012-ll,lleist,3,Eher weniger,Not very involved
soep-core,soep-core-2012-ll,lleist,4,Überhaupt nicht,Not at all involved
soep-core,soep-core-2012-ll,lm01,1,Lebt hier am Ort,Lives in this city / town
soep-core,soep-core-2012-ll,lm01,2,"Lebt woanders, und zwar: 
In den alten Bundesländern",Lives elsewhere in the former West Germany
soep-core,soep-core-2012-ll,lm01,3,in den neuen Bundesländern,Lives elsewhere in the former East Germany
soep-core,soep-core-2012-ll,lm01,4,"in einem anderen Land, nicht in Deutschland","Lives elsewhere in another country, not in Germany"
soep-core,soep-core-2012-ll,lm03a,1,Ja,Yes
soep-core,soep-core-2012-ll,lm03a,2,Nein,No
soep-core,soep-core-2012-ll,lm04,1,Ja,Yes
soep-core,soep-core-2012-ll,lm04,2,Nein,No
soep-core,soep-core-2012-ll,lm05,1,Keinen Schulabschluss,None
soep-core,soep-core-2012-ll,lm05,2,Volks- / Hauptschulabschluss (DDR: 8. Klasse POS),Lower track (Volksschule / Hauptschule / 8th grade GDR).
soep-core,soep-core-2012-ll,lm05,3,"Mittlere Reife, Realschulabschluss (DDR: 10. Klasse POS)",Intermediate track (Mittlere Reife / Realschule / 10th grade GDR).
soep-core,soep-core-2012-ll,lm05,4,Abitur / Hochschulreife (DDR: EOS),Upper track (Abitur / Hochschulreife / EOS)
soep-core,soep-core-2012-ll,lm05,5,Anderen Schulabschluss,Other type of school
soep-core,soep-core-2012-ll,lm05,6,Weiß nicht,Don't know
soep-core,soep-core-2012-ll,lm06,1,"Ja, berufliche Ausbildung","Yes, vocational training"
soep-core,soep-core-2012-ll,lm06,2,"Ja, Hochschulstudium","Yes, university degree"
soep-core,soep-core-2012-ll,lm06,3,"Nein, keine abgeschlossene Ausbildung","No, he/she did not complete training or a university degree"
soep-core,soep-core-2012-ll,lm06,4,Weiß nicht,Don't know
soep-core,soep-core-2012-ll,lm13,1,"Ja, der katholischen Kirche","Yes, member of the Catholic church"
soep-core,soep-core-2012-ll,lm13,2,"Ja, der evangelischen Kirche","Yes, member of the Protestant church"
soep-core,soep-core-2012-ll,lm13,3,"Ja, einer anderen christlichen Religionsgemeinschaft","Yes, member of another Christian religious group"
soep-core,soep-core-2012-ll,lm13,4,"Ja, einer islamischen Religionsgemeinschaft","Yes, member of an Islamic religious group"
soep-core,soep-core-2012-ll,lm13,5,"Ja, einer anderen Religionsgemeinschaft","Yes, member of another religious group"
soep-core,soep-core-2012-ll,lm13,6,"Nein, konfessionslos","No, no religious affiliation"
soep-core,soep-core-2012-ll,lmusi,1,Ja,Yes
soep-core,soep-core-2012-ll,lmusi,2,Nein,No
soep-core,soep-core-2012-ll,loed,1,Ja,Yes
soep-core,soep-core-2012-ll,loed,2,Nein,No
soep-core,soep-core-2012-ll,lsab10,1,Alle,All
soep-core,soep-core-2012-ll,lsab10,2,Die meisten,Most
soep-core,soep-core-2012-ll,lsab10,3,Etwa die Hälfte,Approximately half
soep-core,soep-core-2012-ll,lsab10,4,Etwa ein Viertel,Approximately one-fourth
soep-core,soep-core-2012-ll,lsab10,5,Weniger als ein Viertel,Fewer than one-fourth
soep-core,soep-core-2012-ll,lsab10,6,Niemand,None
soep-core,soep-core-2012-ll,lsab11,1,"Ja, vielleicht","Yes, maybe"
soep-core,soep-core-2012-ll,lsab11,2,"Ja, sicher","Yes, definitely"
soep-core,soep-core-2012-ll,lsab11,3,Nein,Nein
soep-core,soep-core-2012-ll,lsab12,1,Volks- / Hauptschulabschluss,Lower track (Volksschule / Hauptschule)
soep-core,soep-core-2012-ll,lsab12,2,"Mittlere Reife, Realschulabschluss",Intermediate track (Realschule / Mittlere Reife).
soep-core,soep-core-2012-ll,lsab12,3,Fachhochschulreife (Abschluss einer Fachoberschule),Vocational school (Fachoberschule)
soep-core,soep-core-2012-ll,lsab12,4,Abitur (Hochschulreife),Upper track (Abitur / Hochschulreife)
soep-core,soep-core-2012-ll,lsab3,1,in einem Bundesland der Bundesrepublik Deutschland?,in one of the federal states (Bundesländer) of the Federal Republic of Germany?
soep-core,soep-core-2012-ll,lsab3,2,in der DDR?,in the former East Germany?
soep-core,soep-core-2012-ll,lsab3,3,in einem anderen Land?,in another country?
soep-core,soep-core-2012-ll,lsab5,1,Schule ohne Abschluss verlassen,Left school without graduating
soep-core,soep-core-2012-ll,lsab5,2,Pflichtschule mit Abschluss beendet,Graduated from mandatory schooling with school-leaving certificate
soep-core,soep-core-2012-ll,lsab5,3,Weiterführende Schule mit Abschluss beendet,Graduated from higher-level secondary school with school-leaving certificate
soep-core,soep-core-2012-ll,lsab7,1,Schule ohne Abschluss verlassen,Left school without graduating
soep-core,soep-core-2012-ll,lsab7,2,Volks- / Hauptschulabschluss (DDR: 8. Klasse),Lower track (Volksschule / Hauptschule / 8th grade GDR).
soep-core,soep-core-2012-ll,lsab7,3,Realschulabschluss / Mittlere Reife (DDR: 10. Klasse),Intermediate track (Realschule / Mittlere Reife / 10th grade GDR).
soep-core,soep-core-2012-ll,lsab7,4,Fachhochschulreife (Abschluss einer Fachoberschule),Vocational school (Fachoberschule).
soep-core,soep-core-2012-ll,lsab7,5,Abitur / Hochschulreife,Upper track (Abitur / Hochschulreife)
soep-core,soep-core-2012-ll,lsab7,6,Sonstiger Schulabschluss,Other school-leaving certificate
soep-core,soep-core-2012-ll,lsch x,1,Sehr Gut,Excellent
soep-core,soep-core-2012-ll,lsch x,2,Gut,Good
soep-core,soep-core-2012-ll,lsch x,3,Befriedigend,Satisfactory
soep-core,soep-core-2012-ll,lsch x,4,Ausreichend,Sufficient
soep-core,soep-core-2012-ll,lsch x,5,Mangelhaft,Unsatisfactory
soep-core,soep-core-2012-ll,lsch x,6,Ungenügend,Poor
soep-core,soep-core-2012-ll,lsch x,7,Hatte dieses Fach nicht,Did not take this subject
soep-core,soep-core-2012-ll,lsp1,1,Ja,Yes
soep-core,soep-core-2012-ll,lsp1,2,Nein,No
soep-core,soep-core-2012-ll,lsp3,1,Ja,Yes
soep-core,soep-core-2012-ll,lsp3,2,Nein,No
soep-core,soep-core-2012-ll,lsst x,1,keine Mitarbeiter,Number of employees: none
soep-core,soep-core-2012-ll,lsst x,2,1-9 Mitarbeiter,Number of employees: 1-9
soep-core,soep-core-2012-ll,lsst x,3,10 und mehr Mitarbeiter,Number of employees: 10 or more
soep-core,soep-core-2012-ll,lsst4,1,Mithelfende Familienangehörige,Family member working for self-employed relative
soep-core,soep-core-2012-ll,lsta1,1,Ja,Yes
soep-core,soep-core-2012-ll,lsta1,2,Nein,No
soep-core,soep-core-2012-ll,lstd,1,Voll berufstätig (mindestens 35 Wochenstunden),Full-time (at least 35 hours per week)
soep-core,soep-core-2012-ll,lstd,2,Teilzeitbeschäftigt (20 bis 34 Wochenstunden),Part-time (20 to 34 hours per week)
soep-core,soep-core-2012-ll,lstd,3,Geringfügig oder unregelmäßig erwerbstätig,Marginally or irregularly
soep-core,soep-core-2012-ll,lstr x,1,Sehr häufig,Verry often
soep-core,soep-core-2012-ll,lstr x,2,Häufig,Often
soep-core,soep-core-2012-ll,lstr x,3,Manchmal,Sometimes
soep-core,soep-core-2012-ll,lstr x,4,Selten,Seldom
soep-core,soep-core-2012-ll,lstr x,5,Nie,Never
soep-core,soep-core-2012-ll,lstr x,6,Person war nicht vorhanden,Person was not there
soep-core,soep-core-2012-ll,lv01,1,Lebt hier am Ort,Lives in this city / town
soep-core,soep-core-2012-ll,lv01,2,"Lebt woanders, und zwar: 
In den alten Bundesländern",Lives elsewhere in the former West Germany
soep-core,soep-core-2012-ll,lv01,3,in den neuen Bundesländern,Lives elsewhere in the former East Germany
soep-core,soep-core-2012-ll,lv01,4,"in einem anderen Land, nicht in Deutschland","Lives elsewhere in another country, not in Germany"
soep-core,soep-core-2012-ll,lv03a,1,Ja,Yes
soep-core,soep-core-2012-ll,lv03a,2,Nein,No
soep-core,soep-core-2012-ll,lv04,1,Ja,Yes
soep-core,soep-core-2012-ll,lv04,2,Nein,No
soep-core,soep-core-2012-ll,lv05,1,Keinen Schulabschluss,None
soep-core,soep-core-2012-ll,lv05,2,Volks- / Hauptschulabschluss (DDR: 8. Klasse POS),Lower track (Volksschule / Hauptschule / 8th grade GDR).
soep-core,soep-core-2012-ll,lv05,3,"Mittlere Reife, Realschulabschluss (DDR: 10. Klasse POS)",Intermediate track (Mittlere Reife / Realschule / 10th grade GDR).
soep-core,soep-core-2012-ll,lv05,4,Abitur / Hochschulreife (DDR: EOS),Upper track (Abitur / Hochschulreife / EOS)
soep-core,soep-core-2012-ll,lv05,5,Anderen Schulabschluss,Other type of school
soep-core,soep-core-2012-ll,lv05,6,Weiß nicht,Don't know
soep-core,soep-core-2012-ll,lv06,1,"Ja, berufliche Ausbildung","Yes, vocational training"
soep-core,soep-core-2012-ll,lv06,2,"Ja, Hochschulstudium","Yes, university degree"
soep-core,soep-core-2012-ll,lv06,3,"Nein, keine abgeschlossene Ausbildung","No, he/she did not complete training or a university degree"
soep-core,soep-core-2012-ll,lv06,4,Weiß nicht,Don't know
soep-core,soep-core-2012-ll,lv08,1,Ungelernter Arbeiter,Unskilled worker
soep-core,soep-core-2012-ll,lv08,2,Angelernter Arbeiter,Semi-skilled worker
soep-core,soep-core-2012-ll,lv08,3,Gelernte und Facharbeiter,Trained worker or skilled worker
soep-core,soep-core-2012-ll,lv08,4,"Vorarbeiter, Kolonnenführer",Foreman / forewoman 
soep-core,soep-core-2012-ll,lv08,5,"Meister, Polier",Master craftsperson
soep-core,soep-core-2012-ll,lv09,1,Industrie- und Werkmeister im Angestelltenverhältnis,Industry or factory foreman / forewoman in a salaried position
soep-core,soep-core-2012-ll,lv09,2,Angestellte mit einfacher Tätigkeit - ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities without completed training/education
soep-core,soep-core-2012-ll,lv09,3,Angestellte mit einfacher Tätigkeit - mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities with completed training/education
soep-core,soep-core-2012-ll,lv09,4,"Angestellte mit qualifizierter Tätigkeit ( z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities  (e.g., executive officer, bookkeeper, technical draftsman)"
soep-core,soep-core-2012-ll,lv09,5,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktion (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities or managerial function (e.g., scientist, engineer, department head)"
soep-core,soep-core-2012-ll,lv09,6,"Angestellte mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties (e.g., managing director, business manager, head of a large firm or concern)."
soep-core,soep-core-2012-ll,lv10,1,Einfacher Dienst,Lower level
soep-core,soep-core-2012-ll,lv10,2,Mittlerer Dienst,Middle level
soep-core,soep-core-2012-ll,lv10,3,Gehobener Dienst,Upper level
soep-core,soep-core-2012-ll,lv10,4,Höherer Dienst,Executive level
soep-core,soep-core-2012-ll,lv11,1,Selbständige Landwirte: ohne Beschäftigte,Self-employed farmer without employees
soep-core,soep-core-2012-ll,lv11,2,Selbständige Landwirte: mit Beschäftigte,Self-employed farmer with employees
soep-core,soep-core-2012-ll,lv11,3,"Freie Berufe, selbständige Akademiker: ohne Beschäftigte","Freelance professional, self-employed academic (selbständiger Akademiker) without employees"
soep-core,soep-core-2012-ll,lv11,4,"Freie Berufe, selbständige Akademiker: mit Beschäftigten","Freelance professional, self-employed academic (selbständiger Akademiker) with employees"
soep-core,soep-core-2012-ll,lv11,5,Sonstige Selbständige: ohne Beschäftigte,Other self-employed without employees
soep-core,soep-core-2012-ll,lv11,6,Sonstige Selbständige: mit Beschäftigte,Other self-employed with employees
soep-core,soep-core-2012-ll,lv11,7,Mithelfende Familienangehörige,Family member working for self-employed relative
soep-core,soep-core-2012-ll,lv12,1,war nicht erwerbstätig,Was not economically active
soep-core,soep-core-2012-ll,lv12,2,war verstorben,Was deceased
soep-core,soep-core-2012-ll,lv13,1,"Ja, der katholischen Kirche","Yes, member of the Catholic church"
soep-core,soep-core-2012-ll,lv13,2,"Ja, der evangelischen Kirche","Yes, member of the Protestant church"
soep-core,soep-core-2012-ll,lv13,3,"Ja, einer anderen christlichen Religionsgemeinschaft","Yes, member of another Christian religious group"
soep-core,soep-core-2012-ll,lv13,4,"Ja, einer islamischen Religionsgemeinschaft","Yes, member of an Islamic religious group"
soep-core,soep-core-2012-ll,lv13,5,"Ja, einer anderen Religionsgemeinschaft","Yes, member of another religious group"
soep-core,soep-core-2012-ll,lv13,6,"Nein, konfessionslos","No, no religious affiliation"
soep-core,soep-core-2012-ll,lvm,1,"Ja, beide","Yes, both"
soep-core,soep-core-2012-ll,lvm,2,Nur der Vater,Only my father
soep-core,soep-core-2012-ll,lvm,3,Nur die Mutter,Only my mother
soep-core,soep-core-2012-ll,lvm,4,"Nein, beide nicht","No, neither"
soep-core,soep-core-2012-ll,lwehr1,1,Ja,Yes
soep-core,soep-core-2012-ll,lwehr1,2,Nein,No
soep-core,soep-core-2012-ll,lwehr2,1,Wehrdienst mit gesetzlicher Dienstzeit,Compulsory military service for the legally stipulated period of time
soep-core,soep-core-2012-ll,lwehr2,2,Wehrdienst mit längerer Dienstzeit als Zeit- oder Berufssoldat,Compulsory military service for an extended period of time as a professional soldier
soep-core,soep-core-2012-ll,lwehr2,3,Zivildienst,Community service
soep-core,soep-core-2012-ll,lwehr2,4,Gleichgestellter Einsatz im Katastrophenschutz,Similar work in an emergency service agency
soep-core,soep-core-2012-ll,lwehr3,1,Als untauglich gemustert,exempted from military service for medical or health reasons
soep-core,soep-core-2012-ll,lwehr3,2,Als Ersatzreserve gemustert,exempted from military service assigned to military reserve force
soep-core,soep-core-2012-ll,lwehr3,3,Aus anderen Gründen freigestellt,exempted from military service for other reasons
soep-core,soep-core-2012-ll,lwexl1,1,"Ja, einmal","Yes, once"
soep-core,soep-core-2012-ll,lwexl1,2,"Ja, mehrmals","Yes, more than once"
soep-core,soep-core-2012-ll,lwexl1,3,Nein,No
soep-core,soep-core-2012-ll,lwied,1,In der DDR (einschließlich Berlin-Ost),"In East Germany (the GDR, including East Berlin)"
soep-core,soep-core-2012-ll,lwied,2,In der Bundesrepublik (einschließlich Berlin-West),in West Germany (including West Berlin)
soep-core,soep-core-2012-ll,lwied,3,In einem anderen Land,in another country
soep-core,soep-core-2012-ll,lwied,4,"Trifft nicht zu, bin 1989 oder später geboren","Does not apply, was born in or after 1989"
soep-core,soep-core-2012-ll,lzug02,1,"Aussiedler, d.h. deutschstämmige Person aus osteuropäischen Staaten ",Person of German descent from Eastern Europe
soep-core,soep-core-2012-ll,lzug02,2,"Deutscher, der längere Zeit im Ausland gelebt hat",German who had lived abroad for a long period of time
soep-core,soep-core-2012-ll,lzug02,3,Bürger eines EU-Mitgliedstaates ,Citizen of an EU country
soep-core,soep-core-2012-ll,lzug02,4,Asylbewerber oder Flüchtling ,Asylum-seeker or refugee
soep-core,soep-core-2012-ll,lzug02,5,Sonstiger Ausländer,Other foreigner
soep-core,soep-core-2012-ll,lzug03,1,Unbefristete Aufenthaltserlaubnis / Aufenthaltsberechtigung,Unlimited residence permit / visa
soep-core,soep-core-2012-ll,lzug03,2,Befristete Aufenthaltserlaubnis,Limited residence permit / visa
soep-core,soep-core-2012-ll,lzug03,3,Deutsche Staatsbürgerschaft,German citizen
soep-core,soep-core-2012-ll,lzug04,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug04,2,Nein,No
soep-core,soep-core-2012-ll,lzug07,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug07,2,Nein,No
soep-core,soep-core-2012-ll,lzug08,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug08,2,Nein,No
soep-core,soep-core-2012-ll,lzug09,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug09,2,Nein,No
soep-core,soep-core-2012-ll,lzug10,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug10,2,Nein,No
soep-core,soep-core-2012-ll,lzug12,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug12,2,Nein,No
soep-core,soep-core-2012-ll,lzug21,1,Ja,Yes
soep-core,soep-core-2012-ll,lzug21,2,Nur teilweise,Partly
soep-core,soep-core-2012-ll,lzug21,3,"Nein, gar nicht","No, not at all"
soep-core,soep-core-2012-ll,lzug xx 2,1,Leichter,Easier
soep-core,soep-core-2012-ll,lzug xx 2,2,Wie erwartet,As expected
soep-core,soep-core-2012-ll,lzug xx 2,3,Schwerer,More difficult
soep-core,soep-core-2012-ll,lzug xx 2,4,Trifft nicht zu,Does not apply
soep-core,soep-core-2012-pe,p7tag,1,Ja,Yes
soep-core,soep-core-2012-pe,p7tag,2,Nein,No
soep-core,soep-core-2012-pe,pab1,1,Ja,Yes
soep-core,soep-core-2012-pe,pab1,2,Nein,No
soep-core,soep-core-2012-pe,pab4,1,Ja,Yes
soep-core,soep-core-2012-pe,pab4,2,Nein,No
soep-core,soep-core-2012-pe,pab4a,1,Deutschland,Germany
soep-core,soep-core-2012-pe,pab4a,2,In einem anderen Land,In another country
soep-core,soep-core-2012-pe,pab5,1,Hauptschulabschluss,Lower secondary school-leaving Certificate
soep-core,soep-core-2012-pe,pab5,2,"Mittlere Reife, Realschulabschluss",Intermediate secondary school-leaving certificate
soep-core,soep-core-2012-pe,pab5,3,Fachhochschulreife (Abschluss einer Fachoberschule),"Specialized upper secondary school-leaving certificate, qualification for studies at a specialized college of higher education"
soep-core,soep-core-2012-pe,pab5,4,Abitur (Hochschulreife),Upper secondary school-leaving certificate
soep-core,soep-core-2012-pe,pab5,5,Anderer Schulabschluss,Other school-leaving certificate
soep-core,soep-core-2012-pe,pab6,1,Fachhochschule,Specialized college of higher education
soep-core,soep-core-2012-pe,pab6,2,Universität / Technische / sonstige Hochschule,"University, technical university, other institution of higher education"
soep-core,soep-core-2012-pe,pab6,3,Promotion / Habilitation,Doctorate / postdoctoral dissertation
soep-core,soep-core-2012-pe,pab7,1,Lehre,Apprenticeship
soep-core,soep-core-2012-pe,pab7,2,"Berufsfachschule, Handelsschule","Full-time vocational school, commercial college"
soep-core,soep-core-2012-pe,pab7,3,Schule des Gesundheitswesens,Health sector school
soep-core,soep-core-2012-pe,pab7,4,"Fachschule (z.B. Meister-, Technikerschule)",Technical college
soep-core,soep-core-2012-pe,pab7,5,Beamtenausbildung,Training for civil servants
soep-core,soep-core-2012-pe,pab7,6,Betriebliche Umschulung,In-service retraining
soep-core,soep-core-2012-pe,pab7,7,"Sonstiges, z.B. Fortbildungslehrgang","Other, for example, further training"
soep-core,soep-core-2012-pe,palo,1,Ja,Yes
soep-core,soep-core-2012-pe,palo,2,Nein,No
soep-core,soep-core-2012-pe,palt1,1,Ja,Yes
soep-core,soep-core-2012-pe,palt1,2,Nein,No
soep-core,soep-core-2012-pe,palt2,1,Reduzierte Arbeitszeit,Reduced working hours
soep-core,soep-core-2012-pe,palt2,2,Reduziertes Gehalt bei vorläufig unveränderter Arbeitszeit (Ansparphase),"Reduced salary with temporarily unchanged working hours (in the saving phase, Ansparphase)"
soep-core,soep-core-2012-pe,pamt,1,Einfacher Dienst,Lower level
soep-core,soep-core-2012-pe,pamt,2,Mittlerer Dienst,Middle level
soep-core,soep-core-2012-pe,pamt,3,Gehobener Dienst,Upper level
soep-core,soep-core-2012-pe,pamt,4,Höherer Dienst,Executive level
soep-core,soep-core-2012-pe,pang,1,Industrie- und Werkmeister im Angestelltenverhältnis,Industry or factory foreman / forewoman in a salaried position
soep-core,soep-core-2012-pe,pang,2,Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschluss,Salaried employee engaged in unskilled activities without completed training/education
soep-core,soep-core-2012-pe,pang,3,Angestellte mit einfacher Tätigkeit mit Ausbildungsabschluss,Salaried employee engaged in unskilled activities with completed training/education
soep-core,soep-core-2012-pe,pang,4,"Angestellte mit qualifizierter Tätigkeit (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)","Salaried employee engaged in skilled activities (e.g., executive officer, bookkeeper, technical draftsman)"
soep-core,soep-core-2012-pe,pang,5,"Angestellte mit hochqualifizierter Tätigkeit oder Leitungsfunktionen (z.B. wissenschaftlicher Mitarbeiter, Ingenieur, Abteilungsleiter)","Salaried employee engaged in highly skilled activities or managerial function (e.g., scientist, engineer, department head)"
soep-core,soep-core-2012-pe,pang,6,"Angestellte mit umfassenden Führungsaufgaben (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)","Salaried employee with extensive managerial duties  (e.g., managing director, business manager, head of a large firm or concern)"
soep-core,soep-core-2012-pe,parb,1,Ungelernte Arbeiter,Unskilled worker
soep-core,soep-core-2012-pe,parb,2,Angelernte Arbeiter,Semi-skilled worker or skilled worker
soep-core,soep-core-2012-pe,parb,3,Gelernte und Facharbeiter,Trained worker
soep-core,soep-core-2012-pe,parb,4,"Vorarbeiter, Kolonnenführer",Foreman / forewoman
soep-core,soep-core-2012-pe,parb,5,"Meister, Polier",Master craftsperson
soep-core,soep-core-2012-pe,paus1,1,Ja,Yes
soep-core,soep-core-2012-pe,paus1,2,Nein,No
soep-core,soep-core-2012-pe,paus2,1,Hauptschule,Lower secondary school
soep-core,soep-core-2012-pe,paus2,2,Realschule,Intermediate secondary School
soep-core,soep-core-2012-pe,paus2,3,Gymnasium,Upper Secondary School
soep-core,soep-core-2012-pe,paus2,4,Gesamtschule,Comprehensive School
soep-core,soep-core-2012-pe,paus2,5,"Abendrealschule, Abendgymnasium",Evening intermediate or upper secondary school
soep-core,soep-core-2012-pe,paus2,6,Fachoberschule,Specialized upper secondary school
soep-core,soep-core-2012-pe,paus3,1,Fachhochschule,Specialized college of higher education
soep-core,soep-core-2012-pe,paus3,2,"Universität, sonstige Hochschule",University / other institution of higher education
soep-core,soep-core-2012-pe,paus3,3,Promotion,Doctoral studies
soep-core,soep-core-2012-pe,paus4,1,Berufliche Umschulung,Occupational retraining
soep-core,soep-core-2012-pe,paus4,2,Berufliche Fortbildung,Further occupational training
soep-core,soep-core-2012-pe,paus4,3,Berufliche Rehabilitation,Occupational rehabilitation
soep-core,soep-core-2012-pe,paus4,4,Allgemeine oder politische Weiterbildung,Further general or political education
soep-core,soep-core-2012-pe,paus4,5,Sonstiges,Other
soep-core,soep-core-2012-pe,paus5,1,"Berufsgrundbildungsjahr, Berufsvorbereitungsjahr",Basic vocational training year / vocational preparation year
soep-core,soep-core-2012-pe,paus5,2,Berufsschule ohne Lehre,Vocational school without apprenticeship
soep-core,soep-core-2012-pe,paus5,3,Lehre,Apprenticeship
soep-core,soep-core-2012-pe,paus5,4,"Berufsfachschule, Handelsschule",Full-time vocational school / commercial college
soep-core,soep-core-2012-pe,paus5,5,Schule des Gesundheitswesens,Health sector school
soep-core,soep-core-2012-pe,paus5,6,"Fachschule (z.B. Meister-, Technikerschule)",Technical college
soep-core,soep-core-2012-pe,paus5,7,Beamtenausbildung,Training for civil servants
soep-core,soep-core-2012-pe,paus5,8,Sonstiges,Other
soep-core,soep-core-2012-pe,paz02,1,"Trifft nicht zu, da Zahl der Tage nicht festgelegt","Not applicable, because the number of days is not fixed"
soep-core,soep-core-2012-pe,paz02,2,"Trifft nicht zu, da wöchentlich wechselnde Zahl der Tage","Not applicable, because the number of days changes from week to week"
soep-core,soep-core-2012-pe,paz11,1,"Ja, Mini-Job (bis 400 Euro)","Yes, Mini-Job (up to 400 euros)"
soep-core,soep-core-2012-pe,paz11,2,"Ja, Midi-Job (401 bis 800 Euro)","Yes, Midi-Job (401 to 800 euros)"
soep-core,soep-core-2012-pe,paz11,3,Nein,No
soep-core,soep-core-2012-pe,paz12,1,Ja,Yes
soep-core,soep-core-2012-pe,paz12,2,Nein,No
soep-core,soep-core-2012-pe,pazubi,1,Auszubildende / gewerblich-technisch,Apprentice / trainee in industry or technology
soep-core,soep-core-2012-pe,pazubi,2,Auszubildende / kaufmännisch,Apprentice / trainee in trade or commerce
soep-core,soep-core-2012-pe,pazubi,3,"Volontäre, Praktikanten u.ä.","Volunteer, intern, etc."
soep-core,soep-core-2012-pe,pbau01,1,Ja,Yes
soep-core,soep-core-2012-pe,pbau01,2,Nein,No
soep-core,soep-core-2012-pe,pbefr1,1,Unbefristeten Arbeitsvertrag,Permanent contract
soep-core,soep-core-2012-pe,pbefr1,2,Befristetes Arbeitsverhältnis,Fixed-term contract
soep-core,soep-core-2012-pe,pbefr1,3,Trifft nicht zu / habe keinen Arbeitsvertrag,"Not applicable, do not have an employment contract"
soep-core,soep-core-2012-pe,pbefr2,1,"Ja, ABM-Stelle","Yes, a job-creation measure (ABM)"
soep-core,soep-core-2012-pe,pbefr2,2,"Ja, gemeinnützige Arbeit (1-Euro-Job)","Yes, a “1-Euro Job” (community work)"
soep-core,soep-core-2012-pe,pbefr2,3,Nein,No
soep-core,soep-core-2012-pe,pbeh1,1,Ja,Yes
soep-core,soep-core-2012-pe,pbeh1,2,Nein,No
soep-core,soep-core-2012-pe,pberaus,1,Kein beruflicher Ausbildungsabschluss erforderlich,No completed vocational training is required
soep-core,soep-core-2012-pe,pberaus,2,Eine abgeschlossene Berufsausbildung erforderlich,Completed vocational training is required
soep-core,soep-core-2012-pe,pberaus,3,Ein abgeschlossenes Fachhochschulstudium erforderlich,Degree from a specialized college of higher education (Fachhochschule) is required
soep-core,soep-core-2012-pe,pberaus,4,Ein abgeschlossenes Universitäts- oder Hochschulstudium,Degree from a university or other institution of higher education is required
soep-core,soep-core-2012-pe,pberaus2,1,Nur eine kurze Einweisung am Arbeitsplatz,Just a short introduction on the job
soep-core,soep-core-2012-pe,pberaus2,2,Eine längere Einarbeitung im Betrieb,A longer in-firm training period
soep-core,soep-core-2012-pe,pberaus2,3,Der Besuch von besonderen Lehrgängen / Kursen,Completion of special training or courses
soep-core,soep-core-2012-pe,pberja,1,Ja,Yes
soep-core,soep-core-2012-pe,pberja,2,Nein,No
soep-core,soep-core-2012-pe,pberja,3,Derzeit in Ausbildung,Currently in education or training
soep-core,soep-core-2012-pe,pberja,4,Habe keinen Beruf erlernt,I have not been trained for a particular occupation
soep-core,soep-core-2012-pe,peink,1,Jeder verwaltet sein Geld,Each keeps track of his/her own money
soep-core,soep-core-2012-pe,peink,2,Ich verwalte das ganze Geld und gebe meinem Partner seinen Anteil,I keep track of our money and give my partner his/her share
soep-core,soep-core-2012-pe,peink,3,Mein Partner verwaltet das ganze Geld und gibt mir meinen Anteil,My partner keeps track of our money and gives me my share
soep-core,soep-core-2012-pe,peink,4,"Wir legen das ganze Geld zusammen und jeder nimmt sich, was er/sie braucht",We pool the money and each take what we need
soep-core,soep-core-2012-pe,peink,5,Wir legen einen Teil des Geldes zusammen und jeder behält einen Teil für sich,We each contribute to a common fund and keep part of our money for ourselves
soep-core,soep-core-2012-pe,pend1,1,Ja,Yes
soep-core,soep-core-2012-pe,pend1,2,Nein,No
soep-core,soep-core-2012-pe,pend6,1,Wegen Betriebsstilllegung / Auflösung der Dienststelle,My place of work or office closed
