"study","name","title","author","year","abstract","cite","type","studies","url","doi"
"soep-core",148,"Entlohnung von Humankapital im regionalen Vergleich - Eine ökonometrische Untersuchung mit Individualdaten für die Bundesrepublik Deutschland","Wilhelm Lorenz, Joachim Wagner",1988,,"Wilhelm Lorenz, Joachim Wagner. 1988: Entlohnung von Humankapital im regionalen Vergleich - Eine ökonometrische Untersuchung mit Individualdaten für die Bundesrepublik Deutschland, in Niedersächsisches Institut für Wirtschaftsforschung e.V. (ed^.), Regionale Lohn- und Beschäftigungsstrukturen - Empirische Befunde für die Bundesrepublik. Hannover: Niedersächsisches Institut Wirtschaftsforschung e.V. 1–20","20 Book Section","SOEP-Core",,
"soep-core",147,"Die Konstruktion eines synthetischen Mikrodatenfiles für steuerpolitische Simulationen","Thomas Kassella",1988,,"Thomas Kassella. 1988: Die Konstruktion eines synthetischen Mikrodatenfiles für steuerpolitische Simulationen. Sfb 3-Arbeitspapier Nr. 266. Frankfurt/M. - Mannheim: ","30 Discussion Paper","SOEP-Core",,
"soep-core",146,"Lone-Parent-Families in the Federal Repulic of Germany","Ingo Fischer, Richard Hauser",1988,,"Ingo Fischer, Richard Hauser. 1988: Lone-Parent-Families in the Federal Repulic of Germany. Sfb 3-Arbeitspapier Nr. 275. Frankfurt/M. - Mannheim: ","30 Discussion Paper","SOEP-Core",,
"soep-core",145,"Die Struktur der Erwerbstätigen im sozio-ökonomischen Panel im Vergleich mit der amtlichen Erwerbsstatistik","Christof Helberger",1988,,"Christof Helberger. 1988: Die Struktur der Erwerbstätigen im sozio-ökonomischen Panel im Vergleich mit der amtlichen Erwerbsstatistik. Zeitschrift für Wirtschafts- und Sozialwissenschaften (ZWS) 108 (2), 227–245","04 Other Journal","SOEP-Core",,
"soep-core",144,"Problems of Poverty and Social Security Reform in Germany","Richard Hauser",1988,,"Richard Hauser. 1988: Problems of Poverty and Social Security Reform in Germany. ","51 Manuscript","SOEP-Core",,
"soep-core",143,"Mietbelastung privater Haushalte in der Bundesrepublik Deutschland - Ergebnisse des Sozio-ökonomischen Panels für die Jahre 1984 bis 1987","Herbert Lahmann",1988,,"Herbert Lahmann. 1988: Mietbelastung privater Haushalte in der Bundesrepublik Deutschland - Ergebnisse des Sozio-ökonomischen Panels für die Jahre 1984 bis 1987. Wochenbericht des DIW Berlin 55 (42), 558–563","05 DIW Weekly Report","SOEP-Core",,
"soep-core",142,"Zur Problematik von Antwortstilen - Eine empirische Untersuchung am Beispiel von Zufriedenheitsfragen","Regina Berger-Schmitt",1988,,"Regina Berger-Schmitt. 1988: Zur Problematik von Antwortstilen - Eine empirische Untersuchung am Beispiel von Zufriedenheitsfragen. Zeitschrift für Soziologie 17 (5), 374–381","02 SSCI Journal","SOEP-Core",,
"soep-core",141,"Die besondere Lage der älteren Pflegebedürftigen - Empirische Analysen und sozialpolitische Überlegungen auf der Basis aktuellen Datenmaterials","Reinhold Thiede",1988,,"Reinhold Thiede. 1988: Die besondere Lage der älteren Pflegebedürftigen - Empirische Analysen und sozialpolitische Überlegungen auf der Basis aktuellen Datenmaterials. Sozialer Fortschritt 37 (11), 250–255","04 Other Journal","SOEP-Core",,
"soep-core",140,"Trotz Anstieg der Beschäftigung wurde Wiedereingliederung Erwerbsloser schwieriger - Ergebnisse einer Längsschnittstudie für die Jahre 1984 bis 1987","Jürgen Schupp",1988,,"Jürgen Schupp. 1988: Trotz Anstieg der Beschäftigung wurde Wiedereingliederung Erwerbsloser schwieriger - Ergebnisse einer Längsschnittstudie für die Jahre 1984 bis 1987. Wochenbericht des DIW Berlin 55 (32), 409–416","05 DIW Weekly Report","SOEP-Core",,
"soep-core",139,"Subventionierte Teilzeitarbeit nur für Ältere? - Zur Diskussion von Teilvorruhestand und Teilrente","Ellen Kirner, Gert G. Wagner",1988,,"Ellen Kirner, Gert G. Wagner. 1988: Subventionierte Teilzeitarbeit nur für Ältere? - Zur Diskussion von Teilvorruhestand und Teilrente. Wirtschaftsdienst 68 (10), 507–514","04 Other Journal","SOEP-Core",,
"soep-core",138,"Teilvorruhestand und Teilrenten für Ältere - Teilzeitregelungen erst für das Ende des Arbeitslebens?","Ellen Kirner, Gert G. Wagner",1988,,"Ellen Kirner, Gert G. Wagner. 1988: Teilvorruhestand und Teilrenten für Ältere - Teilzeitregelungen erst für das Ende des Arbeitslebens? Wochenbericht des DIW Berlin 55 (34), 435–441","05 DIW Weekly Report","SOEP-Core",,
"soep-core",137,"Socio-economic Aspects of Part-Time Employment in the Federal Republic of Germany","Christoph F. Büchtemann, Jürgen Schupp",1988,,"Christoph F. Büchtemann, Jürgen Schupp. 1988: Socio-economic Aspects of Part-Time Employment in the Federal Republic of Germany. Diskussionspapier Nr. FS I 88-6. Berlin: Wissenschaftszentrum Berlin (WZB)","30 Discussion Paper","SOEP-Core",,
"soep-core",136,"A Simple Test of the Efficiency Wage Hypothesis - A Note","Knut Gerlach, Gesine Stephan",1994,,"Knut Gerlach, Gesine Stephan. 1994: A Simple Test of the Efficiency Wage Hypothesis - A Note. Zeitschrift für Wirtschafts- und Sozialwissenschaften (ZWS) 114 (3), 337–344","04 Other Journal","SOEP-Core",,
"soep-core",135,"On-The-Job Training Differences by Sex and Firm Size","Knut Gerlach, Ulrich Schasse",1990,,"Knut Gerlach, Ulrich Schasse. 1990: On-The-Job Training Differences by Sex and Firm Size. Zeitschrift für Wirtschafts- und Sozialwissenschaften (ZWS) 110 (2), 261–272","04 Other Journal","SOEP-Core",,
"soep-core",134,"Employment Tenure in the United States and the Federal Republic of Germany","Lutz Bellmann, Ulrich Schasse",1988,,"Lutz Bellmann, Ulrich Schasse. 1988: Employment Tenure in the United States and the Federal Republic of Germany. Diskussionspapier Nr. 123. Hannover: Universität Hannover, Fachbereich Wirtschaftswissenschaften","30 Discussion Paper","SOEP-Core",,
"soep-core",133,"Ein Mikrosimulationsmodell der stationären Krankenversorgung - Datengrundlagen und Hypothesenstruktur","Josef Düllings",1989,,"Josef Düllings. 1989: Ein Mikrosimulationsmodell der stationären Krankenversorgung - Datengrundlagen und Hypothesenstruktur. Sfb 3-Arbeitspapier Nr. 289. Frankfurt/M. - Mannheim: ","30 Discussion Paper","SOEP-Core",,
"soep-core",132,"Nutzungsmöglichkeiten des Sozio-ökonomischen Panels für arbeitspolitische Forschung - Eine vergleichende Wertung mit den Daten gemäß der 2. DEVO","Hilke Rebenstorf",1987,,"Hilke Rebenstorf. 1987: Nutzungsmöglichkeiten des Sozio-ökonomischen Panels für arbeitspolitische Forschung - Eine vergleichende Wertung mit den Daten gemäß der 2. DEVO. Diskussionspapier Nr. IIVG/dp87-226. Berlin: Wissenschaftszentrum Berlin (WZB)","30 Discussion Paper","SOEP-Core",,
"soep-core",131,"Female Labor Supply and Taxes in the Federal Republic of Germany","Karin Holst, Steinar Strom, Gerhard Wagenhals, Jannike Ostervold",1988,,"Karin Holst, Steinar Strom, Gerhard Wagenhals, Jannike Ostervold. 1988: Female Labor Supply and Taxes in the Federal Republic of Germany. Memorandum from Department of Economics (1984), Nr. 5. Oslo: Department of Economics","30 Discussion Paper","SOEP-Core",,
"soep-core",130,"A Health and Wealth Model of Change in Life Satisfaction: Analysing Links between Objective Conditions and Subjective Satisfaction","Bruce Headey, Peter Krause",1988,,"Bruce Headey, Peter Krause. 1988: A Health and Wealth Model of Change in Life Satisfaction: Analysing Links between Objective Conditions and Subjective Satisfaction. Sfb 3-Arbeitspapier Nr. 260. Frankfurt/M. - Mannheim: ","30 Discussion Paper","SOEP-Core",,
"soep-core",129,"Regionale Unterschiede der Arbeitseinkommen - Eine empirische Überprüfung der Humankapitaltheorie","Knut Gerlach, Heike Kehlbeck",1988,,"Knut Gerlach, Heike Kehlbeck. 1988: Regionale Unterschiede der Arbeitseinkommen - Eine empirische Überprüfung der Humankapitaltheorie, in Akademie für Raumforschung und Landesplanung (ed^.), Analyse regionaler Arbeitsmarktprobleme - Forschungs- und Sitzungsberichte, Band 168. Hannover: Curt R. Vinzentz Verlag. 239–283","20 Book Section","SOEP-Core",,
"soep-core",128,"Rentenreform und Einkommensverteilung - gegen eine zu pauschale Argumentation","Petri Hirvonen",1989,,"Petri Hirvonen. 1989: Rentenreform und Einkommensverteilung - gegen eine zu pauschale Argumentation. Sozialer Fortschritt 38 (1), 2–10","04 Other Journal","SOEP-Core",,
"soep-core",127,"SOEP 1985 – Erhebungsinstrumente 1985 (Welle 2) des Sozio-oekonomischen Panels","Infratest Sozialforschung",2011,,"Infratest Sozialforschung. 2011: SOEP 1985 – Erhebungsinstrumente 1985 (Welle 2) des Sozio-oekonomischen Panels. SOEP Survey Papers 16: Series A. Berlin: DIW/SOEP","36 Infratest Report","SOEP-Core ","http://hdl.handle.net/10419/80415",
"soep-core",126,"Haushalt und Familie","James C. Witte",1988,,"James C. Witte. 1988: Haushalt und Familie, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 21–41","20 Book Section","SOEP-Core",,
"soep-core",125,"Indikatoren der gesellschaftlichen Eingliederung von Ausländern","Erich Wiegand",1988,,"Erich Wiegand. 1988: Indikatoren der gesellschaftlichen Eingliederung von Ausländern, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 268–288","20 Book Section","SOEP-Core",,
"soep-core",124,"Sprachkenntnisse von Ausländern","Erich Wiegand",1987,,"Erich Wiegand. 1987: Sprachkenntnisse von Ausländern, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 196–215","20 Book Section","SOEP-Core",,
"soep-core",123,"Arbeitseinkommen","Hubert Vorholt",1988,,"Hubert Vorholt. 1988: Arbeitseinkommen, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 114–137","20 Book Section","SOEP-Core",,
"soep-core",121,"Teilprojekt B-5, Das Sozio-ökonomische Panel, Bericht über die Forschungstätigkeit 1985-1988, Antrag auf Förderung der Forschungsphase 1989","Sonderforschungsbereich 3",1988,,"Sonderforschungsbereich 3. 1988: Teilprojekt B-5, Das Sozio-ökonomische Panel, Bericht über die Forschungstätigkeit 1985-1988, Antrag auf Förderung der Forschungsphase 1989. Frankfurt-Mannheim-Berlin: ","37 SFB-3/DIW Proposals","SOEP-Core",,
"soep-core",120,"Politisches Interesse","Jürgen Schupp",1988,,"Jürgen Schupp. 1988: Politisches Interesse, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 257–267","20 Book Section","SOEP-Core",,
"soep-core",119,"Erwerbsbeteiligung und Arbeitsmarkt","Jürgen Schupp",1988,,"Jürgen Schupp. 1988: Erwerbsbeteiligung und Arbeitsmarkt, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 88–113","20 Book Section","SOEP-Core",,
"soep-core",118,"PARAT Benutzer-Handbuch - Version 1.01","Hilmar Schneider",1988,,"Hilmar Schneider. 1988: PARAT Benutzer-Handbuch - Version 1.01. Sfb 3-Programmdokumentation. Frankfurt/M. - Mannheim: ","33 Other Grey Literature","SOEP-Core",,
"soep-core",117,"Zum Zusammentreffen von eigenen und abgeleiteten Leistungen aus Alterssicherungssystemen","Gabriele Rolf, Hans-Jürgen Stubig",1987,,"Gabriele Rolf, Hans-Jürgen Stubig. 1987: Zum Zusammentreffen von eigenen und abgeleiteten Leistungen aus Alterssicherungssystemen, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 43–72","20 Book Section","SOEP-Core",,
"soep-core",116,"Panelmortalität - Eine Analyse der Antwortausfälle beim Sozio-ökonomischen Panel in der 2. und 3. Befragungswelle","Ulrich Rendtel",1988,,"Ulrich Rendtel. 1988: Panelmortalität - Eine Analyse der Antwortausfälle beim Sozio-ökonomischen Panel in der 2. und 3. Befragungswelle. Vierteljahrshefte zur Wirtschaftsforschung 57 (1/2), 37–59","06 DIW Quarterly","SOEP-Core",,
"soep-core",115,"Repräsentativität und Hochrechnung der Datenbasis","Ulrich Rendtel",1988,,"Ulrich Rendtel. 1988: Repräsentativität und Hochrechnung der Datenbasis, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 289–308","20 Book Section","SOEP-Core",,
"soep-core",114,"Strukturen von Erwerbs- und Familienbiographien","Rainer Pischner, James C. Witte",1988,,"Rainer Pischner, James C. Witte. 1988: Strukturen von Erwerbs- und Familienbiographien, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 138–171","20 Book Section","SOEP-Core",,
"soep-core",113,"Bildung","Helene Palamidis, Hubert Vorholt",1988,,"Helene Palamidis, Hubert Vorholt. 1988: Bildung, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 186–202","20 Book Section","SOEP-Core",,
"soep-core",112,"Die Längsschnittanalyse von Haushalten und Familien im Sozio-ökonomischen Panel","Notburga Ott",1988,,"Notburga Ott. 1988: Die Längsschnittanalyse von Haushalten und Familien im Sozio-ökonomischen Panel, in Bundesinstitut für Bevölkerungsforschung (ed^.), Methoden zur Auswertung demographischer Biographien, Materialien zur Bevölkerungswissenschaft. Wiesbaden: Bundesinstitut für Bevölkerungsforschung. ","20 Book Section","SOEP-Core",,
"soep-core",111,"Ausgewählte Aspekte zur wahrgenommenen Lebensqualität","Hans-Michael Mohr",1987,,"Hans-Michael Mohr. 1987: Ausgewählte Aspekte zur wahrgenommenen Lebensqualität, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 161–179","20 Book Section","SOEP-Core",,
"soep-core",110,"Gesundheitslage und -versorgung","Harald Möhlmann, Pia Zollmann",1988,,"Harald Möhlmann, Pia Zollmann. 1988: Gesundheitslage und -versorgung, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 203–230","20 Book Section","SOEP-Core",,
"soep-core",109,"Das Arbeitsangebot verheirateter Frauen in der Bundesrepublik Deutschland - Eine mikro-ökonometrische Analyse unter Berücksichtigung des ""selectivity bias""","Joachim Merz",1987,,"Joachim Merz. 1987: Das Arbeitsangebot verheirateter Frauen in der Bundesrepublik Deutschland - Eine mikro-ökonometrische Analyse unter Berücksichtigung des ""selectivity bias"", in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 126–157","20 Book Section","SOEP-Core",,
"soep-core",108,"Wohnen","Herbert Lahmann",1988,,"Herbert Lahmann. 1988: Wohnen, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 42–60","20 Book Section","SOEP-Core",,
"soep-core",107,"Lebenslagen im Wandel: Daten 1987 (Sozio-ökonomische Daten und Analysen für die Bundesrepublik Deutschland, Band 3)","Hans-Jürgen (Hrsg.) Krupp, Jürgen (Hrsg.) Schupp",1988,"Collection of articles based on the results of the 1984-1985 Sozio-ökonomisches Panel, a survey of 6,000 households conducted jointly by the Universities of Frankfurt and Mannheim, the Deutsches Institut für Wirtschaftsforschung, and Infratest Sozialforschung in the framework of the Sonderforschungsbereich 3 ""Mikroanalytische Grundlagen der Gesellschaftspolitik."" Includes sections devoted to family life; housing; income distribution; the labor market; wages and salaries; transportation; education; health services; quality of life; political participation; and the social integration of immigrants.","Hans-Jürgen (Hrsg.) Krupp, Jürgen (Hrsg.) Schupp. 1988: Lebenslagen im Wandel: Daten 1987 (Sozio-ökonomische Daten und Analysen für die Bundesrepublik Deutschland, Band 3). Frankfurt/M. - New York: Campus. ","13 Edited Book","SOEP-Core",,
"soep-core",106,"Lebenslagen im Wandel: Analysen 1987 (Sozio-ökonomische Daten und Analysen für die Bundesrepublik Deutschland, Band 2)","Hans-Jürgen (Hrsg.) Krupp, Ute Hanefeld, (Hrsg.)",1987,"Collection of articles based on the results of the 1984-1985 Sozio-ökonomisches Panel, a survey of 6,000 households conducted jointly by the Universities of Frankfurt and Mannheim, the Deutsches Institut für Wirtschaftsforschung, and Infratest Sozialforschung in the framework of the Sonderforschungsbereich 3 ""Mikroanalytische Grundlagen der Gesellschaftspolitik."" Includes sections devoted to family life; housing; income distribution; the labor market; wages and salaries; transportation; education; health services; quality of life; political participation; and the social integration of immigrants.","Hans-Jürgen (Hrsg.) Krupp, Ute Hanefeld, (Hrsg.). 1987: Lebenslagen im Wandel: Analysen 1987 (Sozio-ökonomische Daten und Analysen für die Bundesrepublik Deutschland, Band 2). Frankfurt/M. - New York: Campus. ","13 Edited Book","SOEP-Core",,
"soep-core",105,"Zufriedenheit und Sorgen als Indikatoren der wahrgenommenen Lebensqualität","Peter Krause, Roland Habich",1988,,"Peter Krause, Roland Habich. 1988: Zufriedenheit und Sorgen als Indikatoren der wahrgenommenen Lebensqualität, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Lebenslagen im Wandel: Analysen 1987. Frankfurt/M. - New York: Campus. 213–256","20 Book Section","SOEP-Core",,
"soep-core",104,"Lebensbedingungen und wahrgenommene Lebensqualität von Arbeitslosen","Peter Krause",1987,,"Peter Krause. 1987: Lebensbedingungen und wahrgenommene Lebensqualität von Arbeitslosen, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 105–125","20 Book Section","SOEP-Core",,
"soep-core",103,"Verkehr","Jutta Kloas, Christiane Recke",1988,,"Jutta Kloas, Christiane Recke. 1988: Verkehr, in Hans-Jürgen Krupp;Jürgen Schupp (ed^.), Lebenslagen im Wandel: Daten 1987. Frankfurt/M. - New York: Campus. 172–185","20 Book Section","SOEP-Core",,
"soep-core",102,"Zur Rolle des Staates in hochentwickelten westlichen Demokratien","Max Kaase, Gisela Maag, Edeltraud Roller, Bettina Westle",1987,,"Max Kaase, Gisela Maag, Edeltraud Roller, Bettina Westle. 1987: Zur Rolle des Staates in hochentwickelten westlichen Demokratien, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 180–195","20 Book Section","SOEP-Core",,
"soep-core",101,"Das Sozio-ökonomische Panel - Paneldatei, Codebuch Welle 2-4","Infratest Sozialforschung",1987,,"Infratest Sozialforschung. 1987: Das Sozio-ökonomische Panel - Paneldatei, Codebuch Welle 2-4. München: ","36 Infratest Report","SOEP-Core",,
"soep-core",99,"Latente-Variablen-Modelle zur Analyse von Paneldaten","Reinhard Hujer, Oded Löwenbein",1987,,"Reinhard Hujer, Oded Löwenbein. 1987: Latente-Variablen-Modelle zur Analyse von Paneldaten, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 243–270","20 Book Section","SOEP-Core",,
"soep-core",98,"Zur Repräsentativität des Sozio-ökonomischen Panels am Beispiel der Ergebnisse zur Struktur der Erwerbstätigen","Christof Helberger",1987,,"Christof Helberger. 1987: Zur Repräsentativität des Sozio-ökonomischen Panels am Beispiel der Ergebnisse zur Struktur der Erwerbstätigen, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 273–294","20 Book Section","SOEP-Core",,
"soep-core",97,"Zur Längsschnittgewichtung des Sozio-ökonomischen Panels","Heinz P. Galler",1987,,"Heinz P. Galler. 1987: Zur Längsschnittgewichtung des Sozio-ökonomischen Panels, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 295–317","20 Book Section","SOEP-Core",,
"soep-core",96,"Strukturen und Entwicklungsperspektiven der Teilzeitbeschäftigung","Christoph F. Büchtemann, Jürgen Schupp",1987,,"Christoph F. Büchtemann, Jürgen Schupp. 1987: Strukturen und Entwicklungsperspektiven der Teilzeitbeschäftigung, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 75–104","20 Book Section","SOEP-Core",,
"soep-core",95,"Dynamik in der Einkommensverteilung privater Haushalte. Eine empirische Längsschnittanalyse für die Bundesrepublik","Roland Berntsen",1992,,"Roland Berntsen. 1992: Dynamik in der Einkommensverteilung privater Haushalte. Eine empirische Längsschnittanalyse für die Bundesrepublik. Frankfurt und New York: Campus. ","11 Book","SOEP-Core",,
"soep-core",94,"Strukturen der Einkommensverteilung von Haushalten und Personen - Ergebnisse der 1. Welle des Sozio-ökonomischen Panels 1984 und ausgewählte Vergleiche mit der Transferumfrage 1981","Roland Berntsen, Richard Hauser",1987,,"Roland Berntsen, Richard Hauser. 1987: Strukturen der Einkommensverteilung von Haushalten und Personen - Ergebnisse der 1. Welle des Sozio-ökonomischen Panels 1984 und ausgewählte Vergleiche mit der Transferumfrage 1981, in Hans-Jürgen Krupp;Ute Hanefeld (ed^.), Analysen 1987. Frankfurt/M. - New York: Campus. 19–42","20 Book Section","SOEP-Core",,
"soep-core",93,"Exportgetriebener Strukturwandel bei schwachem Wachstum - Analyse der strukturellen Entwicklung der deutschen Wirtschaft","Deutsches Institut für Wirtschaftsforschung",1987,,"Deutsches Institut für Wirtschaftsforschung. 1987: Exportgetriebener Strukturwandel bei schwachem Wachstum - Analyse der strukturellen Entwicklung der deutschen Wirtschaft, in (ed^.), Strukturberichterstattung 1987, Kapitel V.1, VIII.6. Berlin: Deutsches Institut für Wirtschaftsforschung (DIW). ","20 Book Section","SOEP-Core",,
"soep-core",92,"Projekt: Sozio-ökonomisches Panel - Dokumentation zur Berufs- und Branchenvercodung","Alfons Geis",1984,,"Alfons Geis. 1984: Projekt: Sozio-ökonomisches Panel - Dokumentation zur Berufs- und Branchenvercodung. Technischer Bericht Nr. 84/11. Mannheim: Zentrum für Umfragen, Methoden und Analysen e.V. (ZUMA)","30 Discussion Paper","SOEP-Core","https://hdl.handle.net/10419/170478",
"soep-core",91,"Eine Überprüfung der Linearitätsannahme der Humankapitaltheorie","Christof Helberger",1988,,"Christof Helberger. 1988: Eine Überprüfung der Linearitätsannahme der Humankapitaltheorie, in Hans-Joachim Bodenhöfer (ed^.), Bildung, Beruf, Arbeitsmarkt, Schriften des Vereins für Socialpolitik, Band 174. Berlin: Duncker & Humblot. 151–170","20 Book Section","SOEP-Core",,
"soep-core",90,"Residential Mobility of One-Person Households","James C. Witte, Herbert Lahmann",1988,,"James C. Witte, Herbert Lahmann. 1988: Residential Mobility of One-Person Households. Fourth Annual Research Conference - Proceedings, Washington D.C., S. 422-448, Vierteljahrshefte zur Wirtschaftsforschung 57 (1/2), 60–78","06 DIW Quarterly","SOEP-Core",,
"soep-core",89,"Housing Patterns and Mobility of the Aged: The United States and W.-Germany","Konrad Stahl",1989,,"Konrad Stahl. 1989: Housing Patterns and Mobility of the Aged: The United States and W.-Germany, in David A. Wise (ed^.), The Economics of Aging. Chicago: University of Chicago Press. ","20 Book Section","SOEP-Core",,
"soep-core",88,"Bestimmungsgründe für den Aufenthaltswunsch von Ausländern in der Bundesrepublik Deutschland. Eine empirische Untersuchung (Diplomarbeit)","Norbert Schulz",1985,,"Norbert Schulz. 1985: Bestimmungsgründe für den Aufenthaltswunsch von Ausländern in der Bundesrepublik Deutschland. Eine empirische Untersuchung (Diplomarbeit). Berlin: ","41 B.A./M.A. Thesis","SOEP-Core",,
"soep-core",87,"Wages and Unemployment: A Microeconometric Analysis for the FRG","Reinhard Hujer, Oded Löwenbein, Hilmar Schneider",1988,,"Reinhard Hujer, Oded Löwenbein, Hilmar Schneider. 1988: Wages and Unemployment: A Microeconometric Analysis for the FRG, in Heinz König (ed^.), Recent Developments in Wage Determination. o.O.: o.V. ","20 Book Section","SOEP-Core",,
"soep-core",86,"Determinanten der Arbeitslosigkeit in der Bundesrepublik Deutschland","Reinhard Hujer, Hilmar Schneider",1987,,"Reinhard Hujer, Hilmar Schneider. 1987: Determinanten der Arbeitslosigkeit in der Bundesrepublik Deutschland, in K. W. Rothschild;G. Tichy (ed^.), Arbeitslosigkeit und Arbeitsangebot in Österreich. Wien - New York: Springer Verlag. 127–152","20 Book Section","SOEP-Core",,
"soep-core",85,"Modellierung beruflicher Mobilitätsprozesse mit Panel-Daten","Heinz P. Galler",1984,,"Heinz P. Galler. 1984: Modellierung beruflicher Mobilitätsprozesse mit Panel-Daten. Vierteljahrshefte zur Wirtschaftsforschung 53 (4), 458–469","06 DIW Quarterly","SOEP-Core",,
"soep-core",84,"Inanspruchnahme von Zahnärzten in der BRD","Pia Zollmann",1986,,"Pia Zollmann. 1986: Inanspruchnahme von Zahnärzten in der BRD. FZV-Information (1), 1–11","04 Other Journal","SOEP-Core",,
"soep-core",83,"Individualisierung und Sicherheit - Untersuchungen zur Lebensqualität in der Bundesrepublik Deutschland","Wolfgang Zapf, S. Breuer, J. Hampel, P. Krause, Hans-Michael Mohr, Erich Wiegand",1987,,"Wolfgang Zapf, S. Breuer, J. Hampel, P. Krause, Hans-Michael Mohr, Erich Wiegand. 1987: Individualisierung und Sicherheit - Untersuchungen zur Lebensqualität in der Bundesrepublik Deutschland. München: Beck. ","11 Book","SOEP-Core",,
"soep-core",82,"Altersvorsorge für Frauen - Probleme und Reformmöglichkeiten","Gabriele Rolf, Gert G. Wagner",1988,,"Gabriele Rolf, Gert G. Wagner. 1988: Altersvorsorge für Frauen - Probleme und Reformmöglichkeiten. Zeitschrift für Sozialreform 34 (11/12), 709–735","04 Other Journal","SOEP-Core",,
"soep-core",81,"Haushalt und Familie","James C. Witte",1987,,"James C. Witte. 1987: Haushalt und Familie, in Statistisches Bundesamt in Zus. Arbeit mit dem Sfb 3 der Universitäten Frankfurt - Mannheim (ed^.), Datenreport 1987 - Zahlen und Fakten über die BRD. Bonn: Bundeszentrale für politische Bildung. 368–376","20 Book Section","SOEP-Core",,
"soep-core",80,"Assimilation von Ausländern","Erich Wiegand",1987,,"Erich Wiegand. 1987: Assimilation von Ausländern, in Statistisches Bundesamt in Zus.Arbeit mit dem Sfb 3 der Universitäten Frankfurt - Mannheim (ed^.), Datenreport 1987 - Zahlen und Fakten über die BRD. Bonn: Bundeszentrale für politische Bildung. 505–512","20 Book Section","SOEP-Core",,
"soep-core",79,"The Earnings Function under Test","Joachim Wagner, Wilhelm Lorenz",1987,,"Joachim Wagner, Wilhelm Lorenz. 1987: The Earnings Function under Test. Diskussionspapier Nr. 112. Hannover: Universität Hannover, Fachbereich Wirtschaftswissenschaften","30 Discussion Paper","SOEP-Core",,
"soep-core",78,"Zum Stand der Panelforschung","Hans-Jürgen Krupp",1984,,"Hans-Jürgen Krupp. 1984: Zum Stand der Panelforschung. Vierteljahrshefte zur Wirtschaftsforschung 53 (4), 389–390","06 DIW Quarterly","SOEP-Core",,
"soep-core",77,"Ergänzungen zur amtlichen Bevölkerungsstatistik: Strategien zur Datenbeschaffung und für den Datenschutz im Sonderforschungsbereich 3","Gert G. Wagner, Michael Lutterbeck",1985,,"Gert G. Wagner, Michael Lutterbeck. 1985: Ergänzungen zur amtlichen Bevölkerungsstatistik: Strategien zur Datenbeschaffung und für den Datenschutz im Sonderforschungsbereich 3. Materialien zur Bevölkerungswissenschaft (42), 29–56","04 Other Journal","SOEP-Core",,
