study,instrument,answer_list,value,label,label_de
soep-core,soep-core-2016-p-m12,781+,2,"Yes, several times","Ja, mehrmals"
soep-core,soep-core-2016-p-m12,781+,3,No,Nein
soep-core,soep-core-2016-p-m12,782+,1,Daily,Täglich
soep-core,soep-core-2016-p-m12,782+,2,On four to six days weekly,An vier bis sechs Tagen in der Woche
soep-core,soep-core-2016-p-m12,782+,3,On two to three days weekly,An zwei bis drei Tagen in der Woche
soep-core,soep-core-2016-p-m12,782+,4,On two to four days monthly,An zwei bis vier Tagen im Monat
soep-core,soep-core-2016-p-m12,782+,5,Once a month or less often,Einmal im Monat oder seltener
soep-core,soep-core-2016-p-m12,782+,6,Never,Nie
soep-core,soep-core-2016-p-m12,783+,1,One to two drinks,Ein bis zwei Getränke
soep-core,soep-core-2016-p-m12,783+,2,Three to four drinks,Drei bis vier Getränke
soep-core,soep-core-2016-p-m12,783+,3,Five to six drinks,Fünf bis sechs Getränke
soep-core,soep-core-2016-p-m12,783+,4,Seven to nine drinks,Sieben bis neun Getränke
soep-core,soep-core-2016-p-m12,783+,5,Ten or more drinks,Zehn oder mehr Getränke
soep-core,soep-core-2016-p-m12,784+,1,"Yes, vegetarian","Ja, vegetarisch"
soep-core,soep-core-2016-p-m12,784+,2,"Yes, vegan","Ja, vegan"
soep-core,soep-core-2016-p-m12,784+,3,"No, none of the above","Nein, nichts davon"
soep-core,soep-core-2016-p-m12,79+,1,Lower level,Einfacher Dienst
soep-core,soep-core-2016-p-m12,79+,2,Middle level,Mittlerer Dienst
soep-core,soep-core-2016-p-m12,79+,3,Upper level,Gehobener Dienst
soep-core,soep-core-2016-p-m12,79+,4,Executive level,Höherer Dienst
soep-core,soep-core-2016-p-m12,80+,1,"No, definitely not","Nein, ganz sicher nicht"
soep-core,soep-core-2016-p-m12,80+,2,Probably not,Eher unwahrscheinlich
soep-core,soep-core-2016-p-m12,80+,3,Probably,Wahrscheinlich
soep-core,soep-core-2016-p-m12,80+,4,Definitely,Ganz sicher
soep-core,soep-core-2016-p-m12,82+,1,I started working for the first time in my life,Habe erstmals in meinem Leben eine Erwerbstätigkeit aufgenommen
soep-core,soep-core-2016-p-m12,82+,2,I returned to a previous employer after a break in employment,Bin nach einer Unterbrechung jetzt wieder zum früheren Arbeitgeber zurückgekehrt
soep-core,soep-core-2016-p-m12,82+,3,I started a new job with a different employer (for temporary workers this includes working in a temporary job),Habe eine Stelle bei einem neuen Arbeitgeber angetreten (bei Zeitarbeitnehmern: einschl. Tätigkeit in einem Entleihbetrieb)
soep-core,soep-core-2016-p-m12,82+,4,I was hired by the company (in which I previously worked as an apprentice / in a job creation measure (ABM) / on a freelance basis),Bin vom Betrieb übernommen worden (war vorher dort in Ausbildung / in ABM / oder als freier Mitarbeiter tätig)
soep-core,soep-core-2016-p-m12,82+,5,I changed positions within the same company,Habe innerhalb des Unternehmens die Stelle gewechselt
soep-core,soep-core-2016-p-m12,82+,6,I became self-employed,Habe eine neue Tätigkeit als Selbständiger aufgenommen
soep-core,soep-core-2016-p-m12,869+,1,Male,Männlich
soep-core,soep-core-2016-p-m12,869+,2,Female,Weiblich
soep-core,soep-core-2016-p-m12,92+,1,Strongly disagree,Stimme gar nicht zu
soep-core,soep-core-2016-p-m12,92+,2,Disagree,Stimme eher nicht zu
soep-core,soep-core-2016-p-m12,92+,3,Agree,Stimme eher zu
soep-core,soep-core-2016-p-m12,92+,4,Strongly agree,Stimme voll zu
soep-core,soep-core-2016-p-m12,925+,1,Occupational retraining (berufliche Umschulung).,Berufliche Umschulung
soep-core,soep-core-2016-p-m12,925+,2,Further occupational training (berufliche Fortbildung).,Berufliche Fortbildung
soep-core,soep-core-2016-p-m12,925+,3,Occupational rehabilitation (berufliche Rehabilitation).,Berufliche Rehabilitation
soep-core,soep-core-2016-p-m12,925+,4,Further general or political education,Allgemeine oder politische Weiterbildung
soep-core,soep-core-2016-p-m12,925+,5,Other,Sonstiges
soep-core,soep-core-2016-p-m12,927+,1,As soon as possible,Möglichst sofort
soep-core,soep-core-2016-p-m12,927+,2,Next year,Innerhalb des kommenden Jahres
soep-core,soep-core-2016-p-m12,927+,3,In the next 2 to 5 years,In 2 bis 5 Jahren
soep-core,soep-core-2016-p-m12,927+,4,"In the distant future,
in more than five years","Erst später, in mehr als 5 Jahren"
soep-core,soep-core-2016-p-m12,928+,1,Full-time,Vollzeitbeschäftigung
soep-core,soep-core-2016-p-m12,928+,2,Part-time,Teilzeitbeschäftigung
soep-core,soep-core-2016-p-m12,928+,3,Either,Beides recht
soep-core,soep-core-2016-p-m12,928+,4,I'm not sure yet,Weiß noch nicht
soep-core,soep-core-2016-p-m12,929+,1,Easy,Leicht
soep-core,soep-core-2016-p-m12,929+,2,Difficult,Schwierig
soep-core,soep-core-2016-p-m12,929+,3,Almost impossible,Praktisch unmöglich
soep-core,soep-core-2016-p-m12,932+,1,Actively looking for job,Aktiv gesucht
soep-core,soep-core-2016-p-m12,932+,2,Just came up,Hat sich so ergeben
soep-core,soep-core-2016-p-m12,934+,1,Yes,Ja
soep-core,soep-core-2016-p-m12,934+,2,No,Nein
soep-core,soep-core-2016-p-m12,934+,3,Still in education or training,Bin noch in Ausbildung
soep-core,soep-core-2016-p-m12,934+,4,I have not been trained for a particular occupation,Habe keinen Beruf erlernt
soep-core,soep-core-2016-p-m12,935+,1,No completed vocational training is required,Kein beruflicher Ausbildungsabschluss erforderlich
soep-core,soep-core-2016-p-m12,935+,2,Completed vocational training,Eine abgeschlossene Berufsausbildung
soep-core,soep-core-2016-p-m12,935+,3,Degree from a technical college (Fachhochschule),Ein abgeschlossenes Fachhochschulstudium
soep-core,soep-core-2016-p-m12,935+,4,Degree from a university or other institution of higher education,Ein abgeschlossenes Universitäts- oder Hochschulstudium
soep-core,soep-core-2016-p-m12,940,1,Permanent contract,Unbefristeten Arbeitsvertrag
soep-core,soep-core-2016-p-m12,940,2,Fixed-term contract.,Befristetes Arbeitsverhältnis
soep-core,soep-core-2016-p-m12,940,3,Not applicable / do not have an employment contract,Trifft nicht zu / habe keinen Arbeitsvertrag
soep-core,soep-core-2016-p-m12,945+,1,Yes,Ja
soep-core,soep-core-2016-p-m12,945+,2,No,Nein
soep-core,soep-core-2016-p-m12,945+,3,"Not applicable because
I am self-employed","Trifft nicht zu, da Selbständiger"
soep-core,soep-core-2016-p-m12,963+,1,My place of work or office closed,Wegen Betriebsstilllegung / Auflösung der Dienststelle
soep-core,soep-core-2016-p-m12,963+,2,I resigned,Durch eigene Kündigung
soep-core,soep-core-2016-p-m12,963+,3,I was dismissed by my employer,Durch Kündigung von Seiten des Arbeitgebers
soep-core,soep-core-2016-p-m12,963+,4,Mutual agreement with employer,Durch Auflösungsvertrag / im Einvernehmen
soep-core,soep-core-2016-p-m12,963+,5,I completed a temporary job or apprenticeship,Befristete Beschäftigung oder Ausbildung war beendet
soep-core,soep-core-2016-p-m12,963+,6,I reached retirement age / retired,Erreichen der Altersgrenze / Rente / Pension
soep-core,soep-core-2016-p-m12,963+,7,"I took a leave of absence (Beurlaubung) / maternity
leave (Mutterschutz) / parental leave (Elternzeit)",Beurlaubung / Mutterschutz / Elternzeit
soep-core,soep-core-2016-p-m12,963+,8,I gave up self-employment / closed my business,Aufgabe der selbständigen Tätigkeit / des Geschäfts
soep-core,soep-core-2016-p-m12,964+,1,"Yes, a job prospect","Ja, neue Stelle in Aussicht"
soep-core,soep-core-2016-p-m12,964+,2,"Yes, a new contract","Ja, bereits neuen Arbeitsvertrag"
soep-core,soep-core-2016-p-m12,964+,3,"No, I did not have anything lined up","Nein, hatte noch nichts"
soep-core,soep-core-2016-p-m12,964+,4,I have not looked for a new job,Habe keine neue Stelle gesucht
soep-core,soep-core-2016-p-m12,966+,1,Greatly,Immer
soep-core,soep-core-2016-p-m12,966+,2,Often,Oft
soep-core,soep-core-2016-p-m12,966+,3,Sometimes,Manchmal
soep-core,soep-core-2016-p-m12,966+,4,Almost never,Fast nie
soep-core,soep-core-2016-p-m12,966+,5,Never,Nie
soep-core,soep-core-2016-p-m12,978+,1,Completely,Voll und ganz
soep-core,soep-core-2016-p-m12,978+,2,For the most part,Überwiegend
soep-core,soep-core-2016-p-m12,978+,3,In some respects,In mancher Beziehung
soep-core,soep-core-2016-p-m12,978+,4,Hardly at all,Kaum
soep-core,soep-core-2016-p-m12,978+,5,Not at all,Gar nicht
soep-core,soep-core-2016-p-m12,981+,1,Very strongly,Sehr stark
soep-core,soep-core-2016-p-m12,981+,2,Strongly,Stark
soep-core,soep-core-2016-p-m12,981+,3,In some respects,In mancher Beziehung
soep-core,soep-core-2016-p-m12,981+,4,Hardly,Kaum
soep-core,soep-core-2016-p-m12,981+,5,Not at all,Gar nicht
soep-core,soep-core-2016-p-m12,987+,1,The respondent agreed,Die Befragungsperson hat zugestimmt
soep-core,soep-core-2016-p-m12,987+,2,The respondent did not agree,Die Befragungsperson hat nicht zugestimmt
soep-core,soep-core-2009-pe,1,1,Yes,Ja
soep-core,soep-core-2009-pe,1,2,No,Nein
soep-core,soep-core-2009-pe,1002,1,Frequently,Häufig
soep-core,soep-core-2009-pe,1002,2,Seldom,Selten
soep-core,soep-core-2009-pe,1002,3,Never,Nie
soep-core,soep-core-2009-pe,1008,1,"Specialized college of higher education
(Fachhochschule)",Fachhochschule
soep-core,soep-core-2009-pe,1008,2,"University, other institution of higher education","Universität, sonstige Hochschule"
soep-core,soep-core-2009-pe,1008,3,Doctoral studies (Promotion),Promotion
soep-core,soep-core-2009-pe,1051,1,No completed vocational training is required,Kein beruflicher Ausbildungsabschluss erforderlich
soep-core,soep-core-2009-pe,1051,2,Completed vocational training is required,Eine abgeschlossene Berufsausbildung erforderlich
soep-core,soep-core-2009-pe,1051,3,Degree from a specialized college of higher education (Fachhochschule) is required,Ein abgeschlossenes Fachhochschulstudium erforderlich
soep-core,soep-core-2009-pe,1051,4,Degree from a university or other institution of higher education is required,Ein abgeschlossenes Universitäts- oder Hochschulstudium
soep-core,soep-core-2009-pe,1052,1,fewer than 5 people,unter 5 Beschäftigte
soep-core,soep-core-2009-pe,1052,2,from 5 up to 10 people,5 bis 10 Beschäftigte
soep-core,soep-core-2009-pe,1052,3,"from 11 up to, but fewer than 20 people",11 bis unter 20 Beschäftigte
soep-core,soep-core-2009-pe,1052,4,"from 20 up to, but fewer than 100 people",20 bis unter 100 Beschäftigte
soep-core,soep-core-2009-pe,1052,5,"from 100 up to, but fewer than 200 people",100 bis unter 200 Beschäftigte
soep-core,soep-core-2009-pe,1052,6,"from 200 up to, but fewer than 2.000 people",200 bis unter 2.000 Beschäftigte
soep-core,soep-core-2009-pe,1052,7,2.000 or more people,2.000 und mehr Beschäftigte
soep-core,soep-core-2009-pe,1052,8,"Not applicable, because I am selfemployed without employees","Trifft nicht zu, da selbständig ohne weitere Beschäftigte"
soep-core,soep-core-2009-pe,108,1,Very good,Sehr gut
soep-core,soep-core-2009-pe,108,2,Good,Gut
soep-core,soep-core-2009-pe,108,3,Satisfactory,Zufriedenstellend
soep-core,soep-core-2009-pe,108,4,Poor,Weniger gut
soep-core,soep-core-2009-pe,108,5,Bad,Schlecht
soep-core,soep-core-2009-pe,112,1,Statutory health insurance,In einer gesetzlichen Krankenversicherung
soep-core,soep-core-2009-pe,112,2,Private insurance only,Ausschließlich privat versichert
soep-core,soep-core-2009-pe,1163,1,Oral Interview,Mündliches Interview
soep-core,soep-core-2009-pe,1163,2,Respondent completed the questionnaire him/herself in the absence of the interviewer,"Befragter hat den Fragebogen selbst ausgefüllt,
und zwar: in Anwesenheit des Interviewers"
soep-core,soep-core-2009-pe,1163,3,Respondent completed the questionnaire him/herself in the absence of the interviewer,"Befragter hat den Fragebogen selbst ausgefüllt,
und zwar: in Abwesenheit des Interviewers"
soep-core,soep-core-2009-pe,1163,4,"Partly as an oral interview, partly completed questionnaire him/herself","Teils mündlich, teils selbst ausgefüllt"
soep-core,soep-core-2009-pe,1169,1,Military service,"Wehrdienst/Wehrübung
als Wehrpflichtiger"
soep-core,soep-core-2009-pe,1169,2,Community service,Zivildienst
soep-core,soep-core-2009-pe,1169,3,Voluntary social year,Freiwilliges soziales Jahr
soep-core,soep-core-2009-pe,1173,1,Apprenticeship (Lehre),Lehre
soep-core,soep-core-2009-pe,1173,2,"Full-time vocational school (Berufsfachschule) /
commercial college (Handelsschule)","Berufsfachschule, Handelsschule"
soep-core,soep-core-2009-pe,1173,3,Health sector school,Schule des Gesundheitswesens
soep-core,soep-core-2009-pe,1173,4,Higher level trade and technical school,"Fachschule
(z.B. Meister-, Technikerschule)"
soep-core,soep-core-2009-pe,1173,5,Civil servant education,Beamtenausbildung
soep-core,soep-core-2009-pe,1173,6,In-service retraining,Betriebliche Umschulung
soep-core,soep-core-2009-pe,1173,7,Other training/education,"Sonstiges, z.B. Fortbildungslehrgang"
soep-core,soep-core-2009-pe,1176,1,My place of work / office closed,Wegen Betriebsstillegung / Auflösung der Dienststelle
soep-core,soep-core-2009-pe,1176,2,I resigned,Durch eigene Kündigung
soep-core,soep-core-2009-pe,1176,3,I was dismissed by my employer,Durch Kündigung von Seiten des Arbeitgebers
soep-core,soep-core-2009-pe,1176,4,Mutual agreement with employer,Durch Auflösungsvertrag / im Einvernehmen
soep-core,soep-core-2009-pe,1176,5,I completed a temporary job or apprenticeship,Befristete Beschäftigung oder Ausbildung war beendet
soep-core,soep-core-2009-pe,1176,6,I reached retirement age / retired,Erreichen der Altersgrenze / Rente / Pension
soep-core,soep-core-2009-pe,1176,7,Leave of absence,Beurlaubung
soep-core,soep-core-2009-pe,1176,8,Giving up self-employment,Aufgabe der selbständigen Tätigkeit / des Geschäfts
soep-core,soep-core-2009-pe,1177,1,"Lower secondary school-leaving
certificate (Hauptschulabschluss)",Hauptschulabschluss
soep-core,soep-core-2009-pe,1177,2,"Intermediate secondary school-leaving certificate
(Mittlere Reife, Realschulabschluss)","Mittlere Reife, Realschulabschluss"
soep-core,soep-core-2009-pe,1177,3,"Specialized upper secondary school-leaving certificate (Fachhochschulreife), qualification for studies at a specialized college of higher education (Fachhochschule)","Fachhochschulreife
(Abschluss einer Fachoberschule)"
soep-core,soep-core-2009-pe,1177,4,Upper secondary leaving certificate (Abitur),Abitur (Hochschulreife)
soep-core,soep-core-2009-pe,1177,5,Other Degree,Anderer Schulabschluss
soep-core,soep-core-2009-pe,1178,1,Specialized college of higher education,Fachhochschule
soep-core,soep-core-2009-pe,1178,2,University / technical university / other institution of higher education,"Universität /
Technische / sonstige Hochschule"
soep-core,soep-core-2009-pe,1178,3,Doctorate / postdoctoral dissertation,Promotion / Habilitation
soep-core,soep-core-2009-pe,1200,0,Completely dissatisfied,ganz und gar unzufrieden
soep-core,soep-core-2009-pe,1200,1,1,1
soep-core,soep-core-2009-pe,1200,2,2,2
soep-core,soep-core-2009-pe,1200,3,3,3
soep-core,soep-core-2009-pe,1200,4,4,4
soep-core,soep-core-2009-pe,1200,5,5,5
soep-core,soep-core-2009-pe,1200,6,6,6
soep-core,soep-core-2009-pe,1200,7,7,7
soep-core,soep-core-2009-pe,1200,8,8,8
soep-core,soep-core-2009-pe,1200,9,9,9
soep-core,soep-core-2009-pe,1200,10,Completely satisfied,ganz und gar zufrieden
soep-core,soep-core-2009-pe,135,1,Very interested,Sehr stark
soep-core,soep-core-2009-pe,135,2,Moderately interested,Stark
soep-core,soep-core-2009-pe,135,3,Not so interested,Nicht so stark
soep-core,soep-core-2009-pe,135,4,Completely disinterested,Überhaupt nicht
soep-core,soep-core-2009-pe,1355,1,"Basic vocational training year (Berufsgrundbildungsjahr),
vocational preparation year
(Berufsvorbereitungsjahr)","Berufsgrundbildungsjahr,
Berufsvorbereitungsjahr"
soep-core,soep-core-2009-pe,1355,2,Vocational school without apprenticeship,Berufsschule ohne Lehre
soep-core,soep-core-2009-pe,1355,3,Apprenticeship,Lehre
soep-core,soep-core-2009-pe,1355,4,"Full-time vocational school (Berufsfachschule) /
commercial college (Handelsschule)","Berufsfachschule, Handelsschule"
soep-core,soep-core-2009-pe,1355,5,Health sector school,Schule des Gesundheitswesens
soep-core,soep-core-2009-pe,1355,6,Higher level trade and technical school,"Fachschule
(z.B. Meister-, Technikerschule)"
soep-core,soep-core-2009-pe,1355,7,Civil servant education,Beamtenausbildung
soep-core,soep-core-2009-pe,1355,8,Elsewhere,Sonstiges
soep-core,soep-core-2009-pe,1357,1,Earning money,Geld verdienen
soep-core,soep-core-2009-pe,1357,2,Other reasons,Andere Gründe
soep-core,soep-core-2009-pe,1357,3,Both about the same,Beides gleichermaßen
soep-core,soep-core-2009-pe,1360,1,More,Mehr
soep-core,soep-core-2009-pe,1360,2,The same amount,Gleich viel
soep-core,soep-core-2009-pe,1360,3,Less,Weniger
soep-core,soep-core-2009-pe,1362,1,"Yes, directly","Ja, direkt"
soep-core,soep-core-2009-pe,1362,2,"Yes, they provided a placement voucher
(Vermittlungsgutschein)for a private recruitment agency","Ja, hat Vermittlungsgutschein
für private Vermittlung ausgestellt"
soep-core,soep-core-2009-pe,1362,3,No,Nein
soep-core,soep-core-2009-pe,1366,1,Reduced working hours,Reduzierte Arbeitszeit
soep-core,soep-core-2009-pe,1366,2,"Reduced salary with temporarily unchanged working hours (in the saving phase, Ansparphase)","Reduziertes Gehalt bei vorläufig
unveränderter Arbeitszeit (Ansparphase)"
soep-core,soep-core-2009-pe,137,1,Since birth,Seit Geburt
soep-core,soep-core-2009-pe,137,2,At a later date,Erst später erworben
soep-core,soep-core-2009-pe,1374,1,AOK,AOK
soep-core,soep-core-2009-pe,1374,2,Barmer,Barmer
soep-core,soep-core-2009-pe,1374,3,DAK,DAK
soep-core,soep-core-2009-pe,1374,4,TKK,TKK
soep-core,soep-core-2009-pe,1374,5,IKK,IKK
soep-core,soep-core-2009-pe,1374,6,KKH,KKH
soep-core,soep-core-2009-pe,1374,7,GEK,GEK
soep-core,soep-core-2009-pe,1374,8,Knappschaft,Knappschaft
soep-core,soep-core-2009-pe,1374,9,LKK,LKK
soep-core,soep-core-2009-pe,1374,10,Company Health Insurance Plan,Betriebskrankenkasse
soep-core,soep-core-2009-pe,1374,11,Other,Sonstige
soep-core,soep-core-2009-pe,1376,1,Other family member,Anderes Familienmitglied
soep-core,soep-core-2009-pe,1376,2,Your own,Selbst
soep-core,soep-core-2009-pe,1380,1,"Married, living together","Verheiratet, mit Ehepartner zusammenlebend"
soep-core,soep-core-2009-pe,1380,2,"Married, living (permanently) separated from my spouse","Verheiratet, dauernd getrennt lebend"
soep-core,soep-core-2009-pe,1380,3,Single,Ledig
soep-core,soep-core-2009-pe,1380,4,Divorced,Geschieden
soep-core,soep-core-2009-pe,1380,5,Widowed,Verwitwet
soep-core,soep-core-2009-pe,1381,1,Yes,Ja
soep-core,soep-core-2009-pe,1381,2,No,Nein
soep-core,soep-core-2009-pe,1381,3,Currently in education or training,Derzeit in Ausbildung
soep-core,soep-core-2009-pe,1381,4,I have not been trained for a particular occupation,Habe keinen Beruf erlernt
soep-core,soep-core-2009-pe,1410,1,Employed full-time,Voll erwerbstätig
soep-core,soep-core-2009-pe,1410,2,Employed part-time,In Teilzeitbeschäftigung
soep-core,soep-core-2009-pe,1410,3,Completing in-service training / apprenticeship / in-service retraining,"In betrieblicher Ausbildung / Lehre
oder betrieblicher Umschulung"
soep-core,soep-core-2009-pe,1410,4,In marginal or irregular employment,Geringfügig oder unregelmäßig erwerbstätig
soep-core,soep-core-2009-pe,1410,5,"In partial retirement, phase with zero working hours",In Altersteilzeit mit Arbeitszeit Null
soep-core,soep-core-2009-pe,1410,6,Completing compulsory military service (Wehrpflicht),Als Wehrpflichtiger beim Wehrdienst
soep-core,soep-core-2009-pe,1410,7,Community service person/ Voluntary social year,Zivildienstleistender / Freiwilliges soziales Jahr
soep-core,soep-core-2009-pe,1410,9,Not employed,Nicht erwerbstätig
soep-core,soep-core-2009-pe,1413,1,"I entered employment for the
first time in my life","Habe erstmals in meinem Leben eine
Erwerbstätigkeit aufgenommen"
soep-core,soep-core-2009-pe,1413,2,"Have now after a break again
a gainful employment","Habe nach einer Unterbrechung jetzt wieder
eine Erwerbstätigkeit aufgenommen"
soep-core,soep-core-2009-pe,1413,3,I started a new job with a different employer (for temporary workers this includes working in a temporary job),"Habe eine Stelle bei einem neuen Arbeitgeber
angetreten (bei Zeitarbeitnehmern: einschl.
Tätigkeit in einem Entleihbetrieb)"
soep-core,soep-core-2009-pe,1413,4,I was hired by the company (in which I previously worked as an apprentice / in a job creation measure (ABM) / on a freelance basis),"Bin vom Betrieb übernommen worden
(war vorher dort in Ausbildung / in ABM /
oder als freier Mitarbeiter tätig)"
soep-core,soep-core-2009-pe,1413,5,I changed positions within the same company,"Habe innerhalb des Unternehmens
die Stelle gewechselt"
soep-core,soep-core-2009-pe,1413,6,I became self-employed,"Habe eine neue Tätigkeit als
Selbständiger aufgenommen"
soep-core,soep-core-2009-pe,1418,1,"Yes, ABM-position","Ja, ABM-Stelle"
soep-core,soep-core-2009-pe,1418,2,"Yes, voluntary work (1-Euro-Job)","Ja, Gemeinnützige Arbeit (1-Euro-Job)"
soep-core,soep-core-2009-pe,1418,3,No,Nein
soep-core,soep-core-2009-pe,1419,1,"Difficult to say, location of workplace varies","Nicht zu sagen, da wechselnder Arbeitsort"
soep-core,soep-core-2009-pe,1419,2,Workplace and dwelling are in the same building or on the same property,"Arbeitsplatz und Wohnung sind im gleichen Haus
bzw. auf dem gleichen Grundstück"
soep-core,soep-core-2009-pe,1430,1,Definitely,Auf jeden Fall
soep-core,soep-core-2009-pe,1430,2,Probably,Wahrscheinlich
soep-core,soep-core-2009-pe,1430,3,Maybe,Vielleicht
soep-core,soep-core-2009-pe,1430,4,"No, probably not",Wahrscheinlich nicht
soep-core,soep-core-2009-pe,1430,5,Not at all,Auf keinen Fall
soep-core,soep-core-2009-pe,1430,6,I am not eligible to vote,Bin nicht wahlberechtigt
soep-core,soep-core-2009-pe,1451,1,No,Nein
soep-core,soep-core-2009-pe,1451,2,"Yes, BaföG","Ja, BaföG"
soep-core,soep-core-2009-pe,1451,3,"Yes, other","Ja, Sonstiges"
soep-core,soep-core-2009-pe,1452,1,In my current field / the field I was trained in,Im bisherigen / erlernten Beruf
soep-core,soep-core-2009-pe,1452,2,Something new,Etwas Neues machen
soep-core,soep-core-2009-pe,1452,3,Does not matter to me,Egal
soep-core,soep-core-2009-pe,1452,4,Does not apply/ I do not (yet) have a job,"Trifft nicht zu, habe (noch) keinen Beruf"
soep-core,soep-core-2009-pe,1454,1,Through the Employment Office,Über das Arbeitsamt / Agentur für Arbeit
soep-core,soep-core-2009-pe,1454,2,Through a Job Center / ARGE / social services,Suche über Job-Center / ARGE / Sozialamt
soep-core,soep-core-2009-pe,1454,3,Through a personnel service agency (PSA),Suche über Personalserviceagentur (PSA)
soep-core,soep-core-2009-pe,1454,4,Through a private recruitment agency,Über eine private Stellenvermittlung
soep-core,soep-core-2009-pe,1454,5,An advertisement in the newspaper,Über eine Stellenanzeige in der Zeitung
soep-core,soep-core-2009-pe,1454,6,An advertisement on the Internet,Über eine Stellenanzeige im Internet
soep-core,soep-core-2009-pe,1454,7,"Through acquaintances, friends, or relatives","Über Bekannte, Freunde, Angehörige"
soep-core,soep-core-2009-pe,1454,8,I have returned to a former employer,Bin zum früheren Arbeitgeber zurückgekehrt
soep-core,soep-core-2009-pe,1454,9,Other or not applicable,Sonstiges bzw. nicht zutreffend
soep-core,soep-core-2009-pe,1457,1,Number of days is not fixed,– Zahl der Tage nicht festgelegt
soep-core,soep-core-2009-pe,1457,2,Number of days changes from week to week,– wöchentlich wechselnde Zahl der Tage
soep-core,soep-core-2009-pe,1458,1,Fixed daily working hours,Fester Beginn und festes Ende der täglichen Arbeitszeit
soep-core,soep-core-2009-pe,1458,2,"Business fixed, partly changing working hours per day","Von Betrieb festgelegte, teilweise wechselnde Arbeitszeiten pro Tag"
soep-core,soep-core-2009-pe,1458,3,"No formal regulation of working time, regulate working time myself","Keine formelle Arbeitszeitregelung, lege Arbeitszeit selbst fest"
soep-core,soep-core-2009-pe,1458,4,Flexitime with working time account and a certain self-determination on the daily working time in this context,"Gleitzeit mit Arbeitszeitkonto und einer gewissen Selbstbestimmung
über die tägliche Arbeitszeit in diesem Rahmen"
soep-core,soep-core-2009-pe,1462,1,"a compulsory, paying member",beitragszahlendes Pflichtmitglied
soep-core,soep-core-2009-pe,1462,2,"a voluntary, paying member",beitragszahlendes freiwilliges Mitglied
soep-core,soep-core-2009-pe,1462,3,covered by a family member’s insurance,mitversichertes Familienmitglied
soep-core,soep-core-2009-pe,1462,4,insured as pensioner / unemployment / student / military or community service person?,"versichert als Rentner / Arbeitsloser /
Student / Wehr- oder Zivildienstleistender?"
soep-core,soep-core-2009-pe,1489,1,Increased,Erhöht
soep-core,soep-core-2009-pe,1489,2,Decreased,Verringert
soep-core,soep-core-2009-pe,1489,3,Remained the same,Gleich geblieben
soep-core,soep-core-2009-pe,1489,4,Do not know,Weiß nicht
soep-core,soep-core-2009-pe,1490,1,Increased,Erhöhen
soep-core,soep-core-2009-pe,1490,2,Decreased,Verringern
soep-core,soep-core-2009-pe,1490,3,will remain the same,Gleich bleiben
soep-core,soep-core-2009-pe,1490,4,Do not know,Weiß nicht
soep-core,soep-core-2009-pe,1491,1,none employees,Keine Mitarbeiter
soep-core,soep-core-2009-pe,1491,2,1-9 employees,1-9 Mitarbeiter
soep-core,soep-core-2009-pe,1491,3,10 or more employees,10 und mehr Mitarbeiter
soep-core,soep-core-2009-pe,1492,1,"Industry or factory foreman / forewoman
(Industriemeister, Werkmeister) in a
salaried position","Industrie- und Werkmeister
im Angestelltenverhältnis"
soep-core,soep-core-2009-pe,1492,2,Salaried employee engaged in unskilled activities without completed training/education,Angestellte mit einfacher Tätigkeit ohne Ausbildungsabschluss
soep-core,soep-core-2009-pe,1492,3,Salaried employee engaged in unskilled activities with completed training/education,Angestellte mit einfacher Tätigkeit mit Ausbildungsabschluss
soep-core,soep-core-2009-pe,1492,4,"Salaried employee engaged in skilled activities
(Angestellter mit qualifizierter Tätigkeit)
(e.g., executive officer, bookkeeper,
technical draftsman)","Angestellte mit qualifizierter Tätigkeit
(z.B. Sachbearbeiter, Buchhalter,
technischer Zeichner)"
soep-core,soep-core-2009-pe,1492,5,"Salaried employee engaged in highly skilled
activities (Angestellter mit hochqualifizierter
Tätigkeit) or managerial function (e.g.,
scientist, engineer, department head)","Angestellte mit hochqualifizierter
Tätigkeit oder Leitungsfunktion
(z.B. wissenschaftlicher Mitarbeiter,
Ingenieur, Abteilungsleiter)"
soep-core,soep-core-2009-pe,1492,6,"Salaried employee with extensive managerial
duties (Angestellter mit umfassenden Führungsfunktion)
(e.g., managing director, business
manager, head of a large firm or concern)","Angestellte mit umfassenden Führungsaufgaben
(z.B. Direktor, Geschäftsführer,
Vorstand größerer Betriebe
und Verbände"
soep-core,soep-core-2009-pe,1494,1,Daily,Täglich
soep-core,soep-core-2009-pe,1494,2,Multiple times per week.,Mehrmals in der Woche
soep-core,soep-core-2009-pe,1494,3,Every 2 to 4 weeks,Alle 2 bis 4 Wochen
soep-core,soep-core-2009-pe,1494,4,"More rarely, only when needed","Seltener, nur bei Bedarf"
soep-core,soep-core-2009-pe,1495,1,Yes,Ja
soep-core,soep-core-2009-pe,1495,2,No,Nein
soep-core,soep-core-2009-pe,1495,3,is not possible at my job,ist bei meiner Arbeit nicht möglich
soep-core,soep-core-2009-pe,1496,1,"No, never","Nein, nie"
soep-core,soep-core-2009-pe,1496,2,[Yes] Every day,[Ja und zwar:] täglich
soep-core,soep-core-2009-pe,1496,3,[Yes] Several times a week,[Ja und zwar:] mehrmals in der Woche
